customer_unique_id,last_order_date,recency_days,frequency,monetary,segment
cust_017856,2016-06-04,818,1,29.29,At Risk (was frequent)
cust_008130,2016-05-19,834,1,29.29,Hibernating / Lost
cust_006704,2018-02-16,196,1,29.29,Potential Loyalists
cust_013293,2017-08-01,395,1,29.27,Hibernating / Lost
cust_018529,2017-08-18,378,1,29.27,At Risk (was frequent)
cust_017191,2017-01-18,590,1,29.27,At Risk (was frequent)
cust_006196,2016-08-31,730,1,29.2,Hibernating / Lost
cust_005613,2016-01-03,971,1,29.18,Hibernating / Lost
cust_009872,2017-06-15,442,1,29.18,Hibernating / Lost
cust_011342,2016-10-07,693,1,29.18,Hibernating / Lost
cust_011522,2016-04-15,868,1,29.17,Hibernating / Lost
cust_015429,2016-12-28,611,1,29.17,At Risk (was frequent)
cust_011182,2016-05-09,844,1,29.16,Hibernating / Lost
cust_006516,2017-04-13,505,1,29.14,Hibernating / Lost
cust_007759,2016-12-22,617,1,29.12,Hibernating / Lost
cust_016449,2017-04-05,513,1,29.12,At Risk (was frequent)
cust_013543,2017-10-25,310,1,29.11,Potential Loyalists
cust_018600,2017-05-27,461,1,29.1,At Risk (was frequent)
cust_015559,2018-02-16,196,1,29.06,Loyal Customers
cust_018027,2016-11-24,645,1,29.06,At Risk (was frequent)
cust_015136,2017-11-12,292,1,29.06,Loyal Customers
cust_013057,2016-05-02,851,1,29.06,Hibernating / Lost
cust_011994,2016-01-29,945,1,29.05,Hibernating / Lost
cust_014537,2016-02-26,917,1,29.04,At Risk (was frequent)
cust_016522,2017-04-13,505,1,29.02,At Risk (was frequent)
cust_012917,2017-01-29,579,1,29.0,Hibernating / Lost
cust_016763,2016-11-29,640,1,28.99,At Risk (was frequent)
cust_004619,2016-10-10,690,1,28.99,Hibernating / Lost
cust_006759,2017-11-18,286,1,28.98,Potential Loyalists
cust_010901,2017-03-07,542,1,28.98,Hibernating / Lost
cust_017686,2018-01-24,219,1,28.98,Loyal Customers
cust_013332,2016-12-25,614,1,28.98,Hibernating / Lost
cust_014131,2016-06-15,807,1,28.97,At Risk (was frequent)
cust_002689,2017-11-14,290,1,28.96,Potential Loyalists
cust_015102,2017-12-31,243,1,28.95,Loyal Customers
cust_005336,2017-09-04,361,2,28.95,At Risk (was frequent)
cust_003269,2017-11-30,274,1,28.94,Potential Loyalists
cust_001896,2017-06-11,446,1,28.93,Hibernating / Lost
cust_011150,2017-10-19,316,1,28.93,Potential Loyalists
cust_015169,2016-09-01,729,1,28.92,At Risk (was frequent)
cust_007968,2016-02-08,935,1,28.91,Hibernating / Lost
cust_004231,2016-07-08,784,1,28.87,Hibernating / Lost
cust_001952,2017-05-31,457,1,28.83,Hibernating / Lost
cust_000081,2017-06-29,428,1,28.83,Hibernating / Lost
cust_007180,2017-12-26,248,1,28.82,Potential Loyalists
cust_004653,2016-04-16,867,1,28.82,Hibernating / Lost
cust_013015,2016-11-15,654,1,28.81,Hibernating / Lost
cust_015451,2016-03-19,895,1,28.81,At Risk (was frequent)
cust_000400,2016-06-05,817,1,28.81,Hibernating / Lost
cust_016859,2017-06-17,440,1,28.8,At Risk (was frequent)
cust_008889,2016-08-16,745,1,28.8,Hibernating / Lost
cust_014856,2016-08-31,730,1,28.8,At Risk (was frequent)
cust_012516,2017-11-19,285,1,28.79,Potential Loyalists
cust_017929,2017-02-02,575,1,28.79,At Risk (was frequent)
cust_004842,2017-01-06,602,1,28.79,Hibernating / Lost
cust_003666,2016-11-22,647,1,28.79,Hibernating / Lost
cust_011243,2017-12-24,250,1,28.78,Potential Loyalists
cust_009005,2017-07-25,402,1,28.77,Hibernating / Lost
cust_003486,2016-09-09,721,1,28.76,Hibernating / Lost
cust_003218,2017-12-08,266,1,28.75,Potential Loyalists
cust_005978,2017-04-22,496,1,28.75,Hibernating / Lost
cust_004805,2017-07-28,399,1,28.73,Hibernating / Lost
cust_003752,2016-12-03,636,1,28.72,Hibernating / Lost
cust_018590,2016-05-06,847,1,28.71,At Risk (was frequent)
cust_011681,2016-11-05,664,1,28.7,Hibernating / Lost
cust_014553,2017-12-18,256,1,28.7,Loyal Customers
cust_007899,2016-06-02,820,1,28.69,Hibernating / Lost
cust_010587,2017-03-13,536,1,28.69,Hibernating / Lost
cust_000720,2016-07-07,785,1,28.68,Hibernating / Lost
cust_011699,2016-08-06,755,1,28.67,Hibernating / Lost
cust_000642,2017-04-02,516,1,28.64,Hibernating / Lost
cust_015372,2016-08-13,748,1,28.64,At Risk (was frequent)
cust_016765,2017-07-06,421,1,28.64,At Risk (was frequent)
cust_006848,2017-12-29,245,1,28.64,Potential Loyalists
cust_017303,2016-05-25,828,1,28.64,At Risk (was frequent)
cust_006531,2016-05-10,843,1,28.63,Hibernating / Lost
cust_008731,2017-10-13,322,1,28.62,Potential Loyalists
cust_007098,2017-08-21,375,1,28.61,Hibernating / Lost
cust_011336,2017-03-26,523,1,28.61,Hibernating / Lost
cust_005888,2017-07-21,406,1,28.6,Hibernating / Lost
cust_013939,2016-01-12,962,1,28.59,Hibernating / Lost
cust_015287,2016-08-07,754,1,28.59,At Risk (was frequent)
cust_012745,2017-08-11,385,1,28.58,Hibernating / Lost
cust_005644,2016-02-06,937,1,28.56,Hibernating / Lost
cust_015521,2016-09-30,700,1,28.55,At Risk (was frequent)
cust_011553,2017-12-26,248,1,28.51,Potential Loyalists
cust_001471,2016-01-24,950,1,28.51,Hibernating / Lost
cust_010896,2018-01-15,228,1,28.51,Potential Loyalists
cust_012482,2016-10-04,696,1,28.51,Hibernating / Lost
cust_001132,2017-04-04,514,1,28.5,Hibernating / Lost
cust_017777,2016-11-02,667,1,28.5,At Risk (was frequent)
cust_001817,2016-04-10,873,1,28.49,Hibernating / Lost
cust_004449,2017-05-15,473,1,28.49,Hibernating / Lost
cust_018232,2017-06-09,448,1,28.48,At Risk (was frequent)
cust_007941,2017-01-13,595,1,28.46,Hibernating / Lost
cust_003809,2017-01-09,599,1,28.45,Hibernating / Lost
cust_000779,2016-09-03,727,1,28.45,Hibernating / Lost
cust_016986,2016-05-28,825,1,28.43,At Risk (was frequent)
cust_010807,2016-11-22,647,1,28.42,Hibernating / Lost
cust_004992,2016-12-27,612,1,28.42,Hibernating / Lost
cust_008970,2016-05-31,822,1,28.41,Hibernating / Lost
cust_007738,2016-04-27,856,1,28.38,Hibernating / Lost
cust_002022,2017-06-09,448,1,28.37,Hibernating / Lost
cust_005385,2017-07-26,401,1,28.36,Hibernating / Lost
cust_013098,2016-01-04,970,1,28.36,Hibernating / Lost
cust_003099,2017-07-05,422,1,28.35,Hibernating / Lost
cust_002391,2016-02-29,914,1,28.35,Hibernating / Lost
cust_018091,2016-11-02,667,1,28.34,At Risk (was frequent)
cust_009234,2017-12-17,257,1,28.33,Potential Loyalists
cust_001465,2017-09-27,338,1,28.33,Potential Loyalists
cust_016634,2017-04-02,516,1,28.32,At Risk (was frequent)
cust_011251,2017-04-04,514,1,28.31,Hibernating / Lost
cust_010593,2016-02-23,920,1,28.3,Hibernating / Lost
cust_002085,2017-04-05,513,1,28.29,Hibernating / Lost
cust_007873,2016-12-08,631,1,28.29,Hibernating / Lost
cust_000304,2018-02-22,190,1,28.27,Potential Loyalists
cust_005017,2017-09-30,335,1,28.26,Potential Loyalists
cust_001036,2016-07-13,779,1,28.26,Hibernating / Lost
cust_018451,2017-11-30,274,1,28.23,Loyal Customers
cust_007469,2017-03-28,521,1,28.21,Hibernating / Lost
cust_013963,2017-10-03,332,1,28.19,Potential Loyalists
cust_016436,2016-06-11,811,1,28.19,At Risk (was frequent)
cust_013532,2017-09-22,343,1,28.17,Hibernating / Lost
cust_013357,2017-10-28,307,1,28.13,Potential Loyalists
cust_010214,2016-04-09,874,1,28.12,Hibernating / Lost
cust_008232,2017-11-16,288,1,28.11,Potential Loyalists
cust_014389,2017-02-01,576,1,28.11,At Risk (was frequent)
cust_015191,2017-10-11,324,1,28.11,Loyal Customers
cust_018722,2017-07-10,417,1,28.1,At Risk (was frequent)
cust_017605,2017-05-02,486,1,28.1,At Risk (was frequent)
cust_008192,2016-08-28,733,1,28.1,Hibernating / Lost
cust_001117,2017-12-18,256,1,28.09,Potential Loyalists
cust_016674,2017-07-20,407,1,28.09,At Risk (was frequent)
cust_010573,2017-12-23,251,1,28.08,Potential Loyalists
cust_015883,2017-10-03,332,1,28.06,Loyal Customers
cust_000109,2017-02-27,550,1,28.06,Hibernating / Lost
cust_017665,2017-04-01,517,1,28.05,At Risk (was frequent)
cust_010831,2017-05-08,480,1,28.04,Hibernating / Lost
cust_007610,2017-09-02,363,1,28.03,Hibernating / Lost
cust_003679,2016-05-05,848,1,28.02,Hibernating / Lost
cust_014985,2018-03-03,181,1,28.01,Loyal Customers
cust_009044,2017-05-20,468,1,28.01,Hibernating / Lost
cust_005553,2017-06-28,429,1,28.0,Hibernating / Lost
cust_002634,2016-02-19,924,1,28.0,Hibernating / Lost
cust_017752,2017-07-13,414,1,27.99,At Risk (was frequent)
cust_013796,2016-07-21,771,1,27.98,Hibernating / Lost
cust_017225,2016-04-28,855,1,27.96,At Risk (was frequent)
cust_008127,2017-05-17,471,1,27.96,Hibernating / Lost
cust_012915,2017-11-13,291,1,27.95,Potential Loyalists
cust_009616,2017-09-24,341,1,27.95,Hibernating / Lost
cust_003896,2016-11-07,662,1,27.94,Hibernating / Lost
cust_016807,2016-12-25,614,1,27.94,At Risk (was frequent)
cust_011259,2017-11-06,298,1,27.93,Potential Loyalists
cust_006291,2017-09-18,347,1,27.93,Hibernating / Lost
cust_001625,2017-12-27,247,1,27.92,Potential Loyalists
cust_003546,2017-10-27,308,1,27.92,Potential Loyalists
cust_014358,2017-05-23,465,1,27.92,At Risk (was frequent)
cust_018471,2017-09-19,346,1,27.91,At Risk (was frequent)
cust_016472,2017-08-03,393,1,27.91,At Risk (was frequent)
cust_005647,2017-01-21,587,1,27.91,Hibernating / Lost
cust_001797,2017-01-27,581,1,27.9,Hibernating / Lost
cust_014859,2017-10-02,333,1,27.88,Loyal Customers
cust_009349,2017-10-31,304,1,27.87,Potential Loyalists
cust_011231,2017-08-24,372,1,27.87,Hibernating / Lost
cust_013875,2016-05-24,829,1,27.86,Hibernating / Lost
cust_004214,2018-01-13,230,1,27.86,Potential Loyalists
cust_018107,2017-11-20,284,1,27.86,Loyal Customers
cust_003551,2017-06-02,455,1,27.85,Hibernating / Lost
cust_008938,2017-12-08,266,1,27.85,Potential Loyalists
cust_009261,2017-12-18,256,1,27.84,Potential Loyalists
cust_009865,2017-05-03,485,1,27.84,Hibernating / Lost
cust_000560,2016-11-02,667,1,27.84,Hibernating / Lost
cust_003462,2017-11-20,284,1,27.82,Potential Loyalists
cust_007675,2016-01-17,957,1,27.81,Hibernating / Lost
cust_005041,2016-05-26,827,1,27.8,Hibernating / Lost
cust_012912,2017-02-07,570,1,27.8,Hibernating / Lost
cust_013786,2016-02-05,938,1,27.8,Hibernating / Lost
cust_011498,2018-02-18,194,1,27.79,Potential Loyalists
cust_010480,2016-11-09,660,1,27.79,Hibernating / Lost
cust_004188,2016-05-01,852,1,27.78,Hibernating / Lost
cust_010886,2018-01-14,229,1,27.77,Potential Loyalists
cust_002902,2017-08-10,386,1,27.77,Hibernating / Lost
cust_013529,2017-11-29,275,1,27.77,Potential Loyalists
cust_018269,2018-02-22,190,1,27.76,Loyal Customers
cust_000005,2018-02-03,209,1,27.75,Potential Loyalists
cust_001230,2018-02-17,195,1,27.74,Potential Loyalists
cust_009479,2017-06-09,448,1,27.72,Hibernating / Lost
cust_016606,2016-09-19,711,1,27.71,At Risk (was frequent)
cust_014500,2016-02-29,914,1,27.7,At Risk (was frequent)
cust_002333,2017-11-28,276,1,27.68,Potential Loyalists
cust_015406,2017-11-02,302,1,27.68,Loyal Customers
cust_001999,2018-01-17,226,1,27.66,Potential Loyalists
cust_004652,2017-09-19,346,1,27.66,Hibernating / Lost
cust_018296,2017-12-26,248,1,27.66,Loyal Customers
cust_016601,2017-03-18,531,1,27.65,At Risk (was frequent)
cust_005201,2017-12-11,263,1,27.63,Potential Loyalists
cust_003515,2016-08-07,754,1,27.62,Hibernating / Lost
cust_012944,2016-09-18,712,1,27.62,Hibernating / Lost
cust_013162,2017-12-01,273,1,27.6,Potential Loyalists
cust_011649,2017-11-06,298,1,27.6,Potential Loyalists
cust_012288,2016-01-08,966,1,27.58,Hibernating / Lost
cust_001206,2016-10-13,687,1,27.57,Hibernating / Lost
cust_017085,2017-12-15,259,1,27.57,Loyal Customers
cust_016265,2017-02-19,558,1,27.56,At Risk (was frequent)
cust_001562,2017-11-11,293,1,27.55,Potential Loyalists
cust_000476,2017-12-23,251,1,27.55,Potential Loyalists
cust_001799,2017-11-16,288,1,27.52,Potential Loyalists
cust_003024,2017-07-03,424,1,27.5,Hibernating / Lost
cust_002380,2017-04-20,498,1,27.49,Hibernating / Lost
cust_013851,2016-10-29,671,1,27.46,Hibernating / Lost
cust_011493,2017-08-21,375,1,27.46,Hibernating / Lost
cust_018047,2016-12-31,608,1,27.45,At Risk (was frequent)
cust_000600,2016-04-11,872,1,27.45,Hibernating / Lost
cust_002632,2017-11-22,282,1,27.44,Potential Loyalists
cust_011978,2017-09-04,361,1,27.44,Hibernating / Lost
cust_005290,2016-06-15,807,1,27.43,Hibernating / Lost
cust_001715,2017-04-18,500,1,27.43,Hibernating / Lost
cust_009398,2017-10-04,331,1,27.43,Potential Loyalists
cust_012765,2016-01-01,973,1,27.42,Hibernating / Lost
cust_013683,2016-08-14,747,1,27.42,Hibernating / Lost
cust_018503,2017-05-10,478,1,27.42,At Risk (was frequent)
cust_015209,2017-04-28,490,1,27.41,At Risk (was frequent)
cust_010402,2016-11-12,657,1,27.41,Hibernating / Lost
cust_003064,2017-11-02,302,1,27.36,Potential Loyalists
cust_008359,2017-11-03,301,1,27.36,Potential Loyalists
cust_004999,2016-05-26,827,1,27.35,Hibernating / Lost
cust_011363,2017-09-15,350,1,27.35,Hibernating / Lost
cust_003443,2017-02-23,554,1,27.34,Hibernating / Lost
cust_008329,2018-01-18,225,1,27.34,Potential Loyalists
cust_012629,2016-12-15,624,1,27.29,Hibernating / Lost
cust_002630,2016-09-28,702,1,27.28,Hibernating / Lost
cust_008533,2016-11-06,663,1,27.27,Hibernating / Lost
cust_008472,2016-12-12,627,1,27.27,Hibernating / Lost
cust_007880,2017-12-27,247,1,27.27,Potential Loyalists
cust_006038,2018-01-15,228,1,27.25,Potential Loyalists
cust_002076,2017-10-18,317,1,27.25,Potential Loyalists
cust_000020,2016-07-28,764,1,27.24,Hibernating / Lost
cust_011081,2017-03-29,520,1,27.21,Hibernating / Lost
cust_011571,2017-04-26,492,1,27.21,Hibernating / Lost
cust_017750,2016-12-24,615,1,27.2,At Risk (was frequent)
cust_018647,2017-07-03,424,1,27.2,At Risk (was frequent)
cust_014415,2018-01-05,238,1,27.19,Loyal Customers
cust_017527,2017-11-20,284,1,27.19,Loyal Customers
cust_010699,2017-09-21,344,1,27.18,Hibernating / Lost
cust_014403,2016-07-08,784,1,27.17,At Risk (was frequent)
cust_014597,2016-04-01,882,1,27.17,At Risk (was frequent)
cust_011077,2017-05-24,464,1,27.16,Hibernating / Lost
cust_002438,2016-11-17,652,1,27.16,Hibernating / Lost
cust_012380,2017-07-15,412,1,27.15,Hibernating / Lost
cust_007325,2016-06-04,818,1,27.15,Hibernating / Lost
cust_018062,2016-09-21,709,1,27.15,At Risk (was frequent)
cust_018231,2016-10-10,690,1,27.14,At Risk (was frequent)
cust_008509,2018-01-26,217,1,27.13,Potential Loyalists
cust_006187,2016-11-05,664,1,27.13,Hibernating / Lost
cust_012249,2016-09-08,722,1,27.12,Hibernating / Lost
cust_012456,2016-02-02,941,1,27.11,Hibernating / Lost
cust_003190,2017-12-15,259,1,27.09,Potential Loyalists
cust_011349,2017-05-13,475,1,27.09,Hibernating / Lost
cust_006095,2017-11-05,299,1,27.08,Potential Loyalists
cust_018166,2016-10-11,689,1,27.07,At Risk (was frequent)
cust_000232,2016-03-27,887,1,27.07,Hibernating / Lost
cust_011639,2016-10-28,672,1,27.06,Hibernating / Lost
cust_017719,2018-01-25,218,1,27.06,Loyal Customers
cust_000942,2016-07-20,772,1,27.04,Hibernating / Lost
cust_018523,2017-11-24,280,1,27.04,Loyal Customers
cust_014750,2017-09-21,344,1,27.03,At Risk (was frequent)
cust_012936,2017-11-04,300,1,27.03,Potential Loyalists
cust_016946,2018-02-12,200,1,27.03,Loyal Customers
cust_013839,2016-12-06,633,1,27.03,Hibernating / Lost
cust_009006,2017-04-28,490,1,27.02,Hibernating / Lost
cust_018365,2017-09-06,359,1,27.01,At Risk (was frequent)
cust_018538,2017-01-16,592,1,27.0,At Risk (was frequent)
cust_010765,2017-02-01,576,1,27.0,Hibernating / Lost
cust_002084,2016-10-02,698,1,26.99,Hibernating / Lost
cust_002257,2017-04-20,498,1,26.99,Hibernating / Lost
cust_014716,2016-09-20,710,1,26.99,At Risk (was frequent)
cust_008433,2018-02-10,202,1,26.99,Potential Loyalists
cust_009944,2016-10-01,699,1,26.98,Hibernating / Lost
cust_005257,2017-07-02,425,1,26.97,Hibernating / Lost
cust_007845,2018-02-14,198,1,26.96,Potential Loyalists
cust_013209,2016-11-13,656,1,26.94,Hibernating / Lost
cust_009590,2016-03-17,897,1,26.93,Hibernating / Lost
cust_009032,2016-01-22,952,1,26.93,Hibernating / Lost
cust_013890,2017-11-29,275,1,26.91,Potential Loyalists
cust_014487,2017-07-15,412,1,26.91,At Risk (was frequent)
cust_005437,2016-04-27,856,1,26.9,Hibernating / Lost
cust_002777,2017-11-30,274,1,26.9,Potential Loyalists
cust_011722,2016-09-17,713,1,26.88,Hibernating / Lost
cust_015279,2016-05-13,840,1,26.88,At Risk (was frequent)
cust_000050,2017-02-14,563,1,26.87,Hibernating / Lost
cust_011655,2016-10-27,673,1,26.87,Hibernating / Lost
cust_018187,2016-02-02,941,1,26.87,At Risk (was frequent)
cust_013101,2016-07-07,785,1,26.86,Hibernating / Lost
cust_000216,2016-04-09,874,1,26.85,Hibernating / Lost
cust_002367,2016-02-13,930,1,26.82,Hibernating / Lost
cust_001948,2017-10-26,309,1,26.82,Potential Loyalists
cust_004298,2017-05-08,480,1,26.81,Hibernating / Lost
cust_006342,2018-01-20,223,1,26.81,Potential Loyalists
cust_017195,2017-12-01,273,1,26.8,Loyal Customers
cust_009422,2017-08-15,381,1,26.78,Hibernating / Lost
cust_006423,2017-06-14,443,1,26.78,Hibernating / Lost
cust_003669,2016-04-19,864,1,26.77,Hibernating / Lost
cust_015152,2016-12-25,614,1,26.76,At Risk (was frequent)
cust_018824,2016-04-11,872,1,26.75,At Risk (was frequent)
cust_012230,2017-09-14,351,1,26.74,Hibernating / Lost
cust_018373,2017-05-04,484,1,26.74,At Risk (was frequent)
cust_017481,2017-11-09,295,1,26.74,Loyal Customers
cust_011547,2017-04-12,506,1,26.74,Hibernating / Lost
cust_001412,2017-10-25,310,1,26.74,Potential Loyalists
cust_013302,2016-03-17,897,1,26.72,Hibernating / Lost
cust_005665,2017-10-11,324,1,26.72,Potential Loyalists
cust_012507,2017-05-30,458,1,26.71,Hibernating / Lost
cust_017127,2016-10-26,674,1,26.7,At Risk (was frequent)
cust_002201,2018-01-09,234,1,26.69,Potential Loyalists
cust_006980,2016-12-07,632,1,26.68,Hibernating / Lost
cust_012766,2016-04-03,880,1,26.67,Hibernating / Lost
cust_011373,2017-11-19,285,1,26.67,Potential Loyalists
cust_010866,2017-08-14,382,1,26.67,Hibernating / Lost
cust_010988,2016-11-03,666,1,26.65,Hibernating / Lost
cust_016749,2017-02-05,572,1,26.63,At Risk (was frequent)
cust_018796,2017-08-27,369,1,26.62,At Risk (was frequent)
cust_014821,2017-06-10,447,1,26.62,At Risk (was frequent)
cust_017613,2018-01-08,235,1,26.62,Loyal Customers
cust_013869,2016-06-18,804,1,26.62,Hibernating / Lost
cust_000652,2016-05-26,827,1,26.61,Hibernating / Lost
cust_018453,2016-11-19,650,1,26.61,At Risk (was frequent)
cust_016064,2017-03-23,526,1,26.59,At Risk (was frequent)
cust_016616,2017-11-25,279,1,26.57,Loyal Customers
cust_012972,2017-03-03,546,1,26.56,Hibernating / Lost
cust_003584,2017-04-09,509,1,26.51,Hibernating / Lost
cust_003670,2016-10-05,695,1,26.49,Hibernating / Lost
cust_014758,2017-01-22,586,1,26.48,At Risk (was frequent)
cust_016745,2017-10-03,332,1,26.45,Loyal Customers
cust_015655,2016-11-02,667,1,26.45,At Risk (was frequent)
cust_001495,2017-11-15,289,1,26.44,Potential Loyalists
cust_013456,2017-02-28,549,1,26.44,Hibernating / Lost
cust_010172,2016-07-02,790,1,26.44,Hibernating / Lost
cust_005335,2017-04-22,496,1,26.42,Hibernating / Lost
cust_001756,2017-06-21,436,1,26.42,Hibernating / Lost
cust_011954,2017-07-24,403,1,26.42,Hibernating / Lost
cust_005154,2016-11-26,643,1,26.41,Hibernating / Lost
cust_011786,2016-09-14,716,1,26.41,Hibernating / Lost
cust_005354,2016-06-13,809,1,26.41,Hibernating / Lost
cust_002456,2017-01-16,592,1,26.4,Hibernating / Lost
cust_008522,2017-12-29,245,1,26.39,Potential Loyalists
cust_001551,2016-07-25,767,1,26.39,Hibernating / Lost
cust_012451,2017-09-25,340,1,26.38,Hibernating / Lost
cust_011061,2016-09-16,714,1,26.38,Hibernating / Lost
cust_013147,2017-08-24,372,1,26.37,Hibernating / Lost
cust_003271,2016-04-04,879,1,26.37,Hibernating / Lost
cust_009811,2017-11-26,278,1,26.36,Potential Loyalists
cust_012213,2017-01-31,577,1,26.35,Hibernating / Lost
cust_013296,2016-09-04,726,1,26.33,Hibernating / Lost
cust_011247,2016-11-01,668,1,26.31,Hibernating / Lost
cust_005996,2016-04-12,871,1,26.31,Hibernating / Lost
cust_014636,2017-11-17,287,1,26.31,Loyal Customers
cust_008931,2016-09-12,718,1,26.27,Hibernating / Lost
cust_005243,2018-01-07,236,1,26.27,Potential Loyalists
cust_015457,2016-06-07,815,1,26.27,At Risk (was frequent)
cust_014563,2018-01-06,237,1,26.27,Loyal Customers
cust_017330,2016-01-31,943,1,26.27,At Risk (was frequent)
cust_016349,2018-01-24,219,1,26.26,Loyal Customers
cust_017412,2017-09-18,347,1,26.26,At Risk (was frequent)
cust_003279,2017-11-16,288,1,26.24,Potential Loyalists
cust_018336,2017-11-15,289,1,26.24,Loyal Customers
cust_017081,2016-04-24,859,1,26.24,At Risk (was frequent)
cust_000688,2017-03-16,533,1,26.24,Hibernating / Lost
cust_007381,2017-10-15,320,1,26.23,Potential Loyalists
cust_014663,2016-06-06,816,1,26.23,At Risk (was frequent)
cust_005850,2016-05-03,850,1,26.23,Hibernating / Lost
cust_000824,2017-12-14,260,1,26.23,Potential Loyalists
cust_016576,2017-02-17,560,1,26.23,At Risk (was frequent)
cust_000031,2018-01-15,228,1,26.21,Potential Loyalists
cust_002950,2017-03-11,538,1,26.21,Hibernating / Lost
cust_017158,2016-07-15,777,1,26.21,At Risk (was frequent)
cust_000208,2016-06-24,798,1,26.2,Hibernating / Lost
cust_008178,2017-03-11,538,1,26.2,Hibernating / Lost
cust_017439,2016-11-01,668,1,26.2,At Risk (was frequent)
cust_001731,2017-09-02,363,1,26.19,Hibernating / Lost
cust_009125,2017-08-17,379,1,26.19,Hibernating / Lost
cust_004711,2017-10-06,329,1,26.19,Potential Loyalists
cust_000307,2016-09-27,703,1,26.18,Hibernating / Lost
cust_013393,2016-12-31,608,1,26.18,Hibernating / Lost
cust_006409,2017-02-26,551,1,26.17,Hibernating / Lost
cust_016525,2017-05-17,471,1,26.16,At Risk (was frequent)
cust_013277,2018-01-20,223,1,26.16,Potential Loyalists
cust_005256,2017-05-26,462,1,26.15,Hibernating / Lost
cust_010395,2016-06-09,813,1,26.12,Hibernating / Lost
cust_003738,2016-11-21,648,1,26.1,Hibernating / Lost
cust_017076,2016-08-02,759,1,26.1,At Risk (was frequent)
cust_007175,2016-11-17,652,1,26.1,Hibernating / Lost
cust_005723,2017-02-02,575,1,26.09,Hibernating / Lost
cust_011654,2017-08-08,388,1,26.08,Hibernating / Lost
cust_010401,2016-10-16,684,1,26.07,Hibernating / Lost
cust_014918,2016-02-07,936,1,26.07,At Risk (was frequent)
cust_003994,2016-07-21,771,1,26.05,Hibernating / Lost
cust_006183,2016-12-14,625,1,26.04,Hibernating / Lost
cust_007037,2017-06-06,451,1,26.04,Hibernating / Lost
cust_009182,2016-03-19,895,1,26.02,Hibernating / Lost
cust_007746,2017-11-10,294,1,26.0,Potential Loyalists
cust_009923,2017-12-24,250,1,26.0,Potential Loyalists
cust_008646,2017-01-13,595,1,26.0,Hibernating / Lost
cust_018879,2017-02-03,574,1,25.98,At Risk (was frequent)
cust_007112,2017-09-08,357,1,25.93,Hibernating / Lost
cust_013463,2017-11-19,285,1,25.93,Potential Loyalists
cust_010847,2017-02-04,573,1,25.93,Hibernating / Lost
cust_010887,2017-03-19,530,1,25.93,Hibernating / Lost
cust_008561,2016-10-15,685,1,25.92,Hibernating / Lost
cust_010695,2017-10-03,332,1,25.92,Potential Loyalists
cust_011474,2018-02-06,206,1,25.91,Potential Loyalists
cust_017409,2017-06-21,436,1,25.91,At Risk (was frequent)
cust_003952,2017-11-29,275,1,25.88,Potential Loyalists
cust_009278,2016-06-09,813,1,25.88,Hibernating / Lost
cust_002397,2016-10-15,685,1,25.87,Hibernating / Lost
cust_015351,2017-01-10,598,1,25.87,At Risk (was frequent)
cust_013597,2018-01-29,214,1,25.85,Potential Loyalists
cust_011274,2017-07-16,411,1,25.85,Hibernating / Lost
cust_008944,2017-09-06,359,1,25.84,Hibernating / Lost
cust_008108,2017-11-25,279,1,25.83,Potential Loyalists
cust_007536,2017-11-05,299,1,25.83,Potential Loyalists
cust_007684,2017-08-31,365,1,25.83,Hibernating / Lost
cust_011379,2016-11-03,666,1,25.83,Hibernating / Lost
cust_008717,2017-11-29,275,1,25.82,Potential Loyalists
cust_005788,2016-07-29,763,1,25.81,Hibernating / Lost
cust_015725,2016-03-19,895,1,25.79,At Risk (was frequent)
cust_001122,2017-03-21,528,1,25.78,Hibernating / Lost
cust_016086,2016-09-16,714,1,25.77,At Risk (was frequent)
cust_007887,2017-11-26,278,1,25.76,Potential Loyalists
cust_015450,2017-08-21,375,1,25.76,At Risk (was frequent)
cust_005648,2017-12-27,247,1,25.76,Potential Loyalists
cust_000403,2017-12-25,249,1,25.76,Potential Loyalists
cust_006733,2016-12-28,611,1,25.74,Hibernating / Lost
cust_003378,2017-07-21,406,1,25.74,Hibernating / Lost
cust_017042,2017-09-12,353,1,25.73,At Risk (was frequent)
cust_013579,2017-11-06,298,1,25.73,Potential Loyalists
cust_015926,2017-03-26,523,1,25.73,At Risk (was frequent)
cust_011286,2017-05-03,485,1,25.72,Hibernating / Lost
cust_011764,2017-07-01,426,1,25.72,Hibernating / Lost
cust_003071,2016-11-29,640,1,25.71,Hibernating / Lost
cust_009659,2017-11-17,287,1,25.71,Potential Loyalists
cust_007848,2016-11-27,642,1,25.69,Hibernating / Lost
cust_010445,2018-02-04,208,1,25.69,Potential Loyalists
cust_000334,2018-03-03,181,1,25.68,Potential Loyalists
cust_008975,2017-04-12,506,1,25.67,Hibernating / Lost
cust_009042,2017-11-15,289,1,25.66,Potential Loyalists
cust_000053,2016-03-08,906,1,25.65,Hibernating / Lost
cust_011903,2016-04-13,870,1,25.65,Hibernating / Lost
cust_005416,2017-07-25,402,1,25.65,Hibernating / Lost
cust_008202,2016-11-07,662,1,25.64,Hibernating / Lost
cust_014794,2016-06-21,801,1,25.64,At Risk (was frequent)
cust_011878,2017-10-15,320,1,25.62,Potential Loyalists
cust_008247,2017-01-04,604,1,25.62,Hibernating / Lost
