order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_016964,1,prod_01108,seller_00489,2018-07-08 12:25:00,20.23,13.35
order_023458,1,prod_01772,seller_00224,2018-08-22 20:40:00,18.6,7.04
order_010099,1,prod_01379,seller_00104,2017-02-23 12:53:00,142.24,30.78
order_011372,1,prod_01118,seller_00082,2016-12-02 11:28:00,R$ 16.79,6.5
order_028319,1,prod_00591,seller_00382,2018-05-25 18:19:00,101.74,18.42
order_019906,1,prod_00226,seller_00413,10/05/2017 16:45:00,19.95,6.5
order_028501,1,prod_01623,seller_00477,03/08/2017 13:04:00,198.37,44.16
order_026686,2,prod_00007,seller_00164,2018-05-14 08:01:00,20.87,7.9
order_007620,1,prod_00759,seller_00377,2017-12-12 20:35:00,11.0,9.89
order_021881,2,prod_01587,seller_00498,2017-12-10 17:06:00,7.4,12.16
order_008711,1,prod_00634,seller_00290,2016-11-02 15:00:00,86.85,12.55
order_013182,2,prod_00927,seller_00045,2017-11-13 18:06:00,44.42,7.09
order_023719,2,prod_01640,seller_00459,2017-01-25 17:54:00,16.21,6.5
order_029199,2,prod_00931,seller_00440,2018-03-30 18:35:00,40.33,10.78
order_008126,1,prod_01441,seller_00331,2018-04-09 20:55:00,22.38,11.78
order_010147,2,prod_00677,seller_00006,2018-09-03 10:21:00,83.0,20.17
order_001760,2,prod_01624,seller_00124,02/03/2017 18:50:00,153.88,15.39
order_008723,1,prod_01960,seller_00154,2017-12-24 12:21:00,63.86,9.75
order_019474,1,prod_01983,seller_00164,2017-07-23 16:43:00,87.04,25.22
order_008451,1,prod_00763,seller_00148,09/18/2016 16:00:00,12.36,6.87
order_028300,2,prod_01312,seller_00088,2016-10-02 13:49:00,627.52,46.94
order_027442,1,prod_01771,seller_00207,07/02/2018 06:04:00,85.05,23.82
order_003284,3,prod_00673,seller_00139,2016-03-14 18:48:00,192.78,35.11
order_015734,2,prod_00655,seller_00040,2018-03-11 19:09:00,28.13,12.31
order_019041,2,prod_01930,seller_00023,2017-12-20 16:27:00,27.45,14.06
order_016996,2,prod_01657,seller_00243,2018-07-11 09:43:00,107.28,11.02
order_012033,1,prod_01906,seller_00154,05/27/2017 10:16:00,10.89,10.74
order_021242,2,prod_01877,seller_00314,2017-11-21 15:50:00,121.41,26.37
order_029303,1,prod_00036,seller_00415,2017-06-01 16:28:00,36.23,7.66
order_002838,1,prod_01072,seller_00489,2016-03-24 17:08:00,25.85,16.01
order_027694,1,prod_00651,seller_00430,10/25/2016 17:05:00,56.97,17.67
order_023788,1,prod_00584,seller_00344,2017-02-19 19:28:00,12.39,14.48
order_012207,1,prod_00379,seller_00335,01/21/2018 17:06:00,27.17,R$ 6.65
order_015609,1,prod_01646,seller_00196,05/05/2018 08:39:00,30.0,10.35
order_004245,1,prod_00984,seller_00006,08/29/2017 10:39:00,-97.81,17.89
order_017919,2,prod_01907,seller_00132,2017-11-04 12:03:00,10.07,10.05
order_014313,1,prod_01129,seller_00273,2017-08-12 10:45:00,87.72,17.18
order_024785,1,prod_01542,seller_00376,11/15/2017 16:46:00,57.69,16.86
order_030033,1,prod_00904,seller_00156,2016-10-07 18:34:00,32.67,20.16
order_014686,1,prod_00606,seller_00139,11/12/2016 19:36:00,56.89,13.48
order_008885,1,prod_00602,seller_00154,09/28/2016 19:01:00,31.11,8.53
order_018606,1,prod_01557,seller_00275,08/22/2017 09:22:00,33.28,13.27
order_004907,1,prod_01766,seller_00310,07/30/2016 15:49:00,303.7,17.96
order_022788,1,prod_01036,seller_00113,2016-02-09 15:13:00,123.16,23.62
order_008402,1,prod_00520,seller_00353,2018-04-25 15:19:00,32.29,6.5
order_018133,3,prod_01543,seller_00181,2017-12-22 11:49:00,19.6,-13.98
order_022123,2,prod_00609,seller_00345,02/18/2016 16:28:00,13.08,10.79
order_024924,1,prod_00887,seller_00350,2016-09-07 18:31:00,34.43,13.94
order_012549,1,prod_00940,seller_00203,12/02/2017 19:56:00,11.66,7.74
order_016946,3,prod_01562,seller_00320,2018-05-03 16:29:00,14.6,9.22
order_027858,1,prod_00824,seller_00248,2016-12-28 21:23:00,78.12,13.88
order_009428,1,prod_01188,seller_00498,2017-01-04 17:59:00,R$ 189.73,23.85
order_020073,1,prod_00235,seller_00299,2017-01-17 00:20:00,21.99,15.01
order_003865,2,prod_00711,seller_00349,08/15/2018 19:27:00,64.78,19.87
order_007638,1,prod_01272,seller_00421,2016-08-30 16:21:00,116.23,21.6
order_027844,1,prod_01920,seller_00450,09/05/2017 17:46:00,83.65,21.37
order_021264,1,prod_00059,seller_00004,2018-01-25 08:12:00,450.33,45.45
order_019225,1,prod_01094,seller_00151,06/29/2018 14:47:00,46.57,14.14
order_019980,1,prod_00731,seller_00487,11/04/2016 19:14:00,166.37,37.94
order_027135,1,prod_01498,seller_00375,05/08/2017 21:41:00,37.84,19.51
order_027006,1,prod_01336,seller_00494,2017-10-19 18:35:00,46.92,13.96
order_003249,1,prod_01753,seller_00238,2016-03-01 10:32:00,17.23,6.5
order_007003,3,prod_01628,seller_00001,2017-11-26 15:32:00,36.95,8.41
order_007195,1,prod_01789,seller_00130,08/13/2017 17:41:00,16.08,9.49
order_020513,1,prod_01513,seller_00025,02/03/2016 15:01:00,21.25,6.81
order_016185,2,prod_00856,seller_00024,2018-02-12 21:58:00,56.78,19.31
order_011759,1,prod_00333,seller_00218,2016-04-24 12:48:00,54.0,8.09
order_012838,1,prod_01213,seller_00450,2018-04-19 06:10:00,61.43,16.9
order_008018,1,prod_01036,seller_00385,2016-01-22 18:29:00,142.55,17.36
order_025159,1,prod_01362,seller_00028,2017-07-23 16:22:00,58.43,15.91
order_017057,1,prod_00275,seller_00477,2017-10-10 00:30:00,22.9,15.48
order_019936,1,prod_01376,seller_00287,2017-04-15 09:59:00,22.72,10.74
order_005497,3,prod_00629,seller_00436,2018-04-14 08:44:00,25.36,8.71
order_025678,2,prod_00118,seller_00195,12/12/2017 01:10:00,R$ 41.85,8.81
order_020418,1,prod_01922,seller_00058,08/30/2017 18:47:00,161.58,29.26
order_003526,1,prod_00793,seller_00004,2018-05-02 18:59:00,258.67,53.62
order_018984,1,prod_00125,seller_00298,11/27/2016 20:24:00,-28.77,13.21
order_016050,1,prod_00020,seller_00026,2017-11-26 20:41:00,109.56,13.8
order_028265,1,prod_01101,seller_00089,04/05/2018 16:36:00,118.92,26.78
order_021378,1,prod_01420,seller_00453,10/27/2016 11:33:00,14.22,8.74
order_022126,2,prod_01857,seller_00100,2018-03-10 20:58:00,98.3,16.23
order_018056,1,prod_01858,seller_00029,01/28/2016 12:02:00,47.39,9.77
order_004994,1,prod_00450,seller_00190,2016-04-16 11:12:00,98.03,20.16
order_005703,1,prod_01006,seller_00364,2016-09-04 08:58:00,74.73,17.54
order_016663,1,prod_01814,seller_00147,06/03/2017 12:21:00,51.27,12.63
order_028732,1,prod_01093,seller_00065,01/20/2017 22:54:00,86.6,19.11
order_029009,1,prod_00729,seller_00195,2017-12-08 20:10:00,195.65,39.32
order_019483,1,prod_01837,seller_00272,04/16/2018 21:52:00,38.47,10.71
order_018015,2,prod_00843,seller_00232,02/15/2018 16:50:00,191.8,18.69
order_020357,1,prod_00028,seller_00377,12/05/2017 19:16:00,12.82,11.62
order_014420,1,prod_00510,seller_00187,01/30/2018 13:02:00,50.36,18.53
order_028568,3,prod_00741,seller_00439,2017-02-13 15:52:00,16.35,15.4
order_016730,2,prod_01356,seller_00289,02/12/2018 20:38:00,33.28,13.15
order_004365,1,prod_01720,seller_00479,2017-06-27 19:32:00,35.43,12.88
order_002581,1,prod_01075,seller_00407,2016-02-15 20:28:00,6.02,15.52
order_027673,1,prod_01446,seller_00067,2018-06-21 13:47:00,15.19,9.97
order_017752,1,prod_01139,seller_00285,06/22/2016 19:54:00,56.44,21.62
order_023521,1,prod_00603,seller_00030,10/12/2017 21:17:00,71.48,11.05
order_002289,1,prod_00111,seller_00278,2018-06-06 14:00:00,21.94,R$ 7.65
order_023254,1,prod_00100,seller_00457,2017-08-29 14:15:00,95.25,14.4
order_021930,1,prod_00742,seller_00373,05/13/2016 10:17:00,112.18,24.26
order_014121,2,prod_00543,seller_00122,2017-04-24 15:39:00,68.1,10.22
order_021737,2,prod_00449,seller_00137,04/05/2017 18:07:00,14.51,7.41
order_018499,1,prod_00951,seller_00174,06/10/2017 07:03:00,92.91,22.7
order_028931,1,prod_01526,seller_00271,02/15/2017 20:26:00,15.66,6.5
order_009985,1,prod_01474,seller_00412,03/26/2016 12:56:00,123.29,19.53
order_005202,1,prod_01332,seller_00454,2016-08-19 15:09:00,32.65,6.5
order_015065,1,prod_00897,seller_00195,04/04/2018 06:59:00,195.15,33.58
order_023663,1,prod_01703,seller_00469,03/26/2018 10:01:00,26.2,8.3
order_020171,2,prod_01497,seller_00429,2017-07-13 11:57:00,211.36,37.06
order_026574,1,prod_01136,seller_00177,2016-01-15 17:28:00,12.36,9.66
order_017837,2,prod_00690,seller_00465,07/25/2016 12:48:00,R$ 328.11,35.46
order_027356,1,prod_00309,seller_00359,2016-09-18 16:45:00,36.36,15.05
order_007630,1,prod_00945,seller_00188,2017-06-08 10:52:00,23.01,7.81
order_017279,2,prod_01663,seller_00282,2018-07-26 18:06:00,304.51,20.14
order_020791,1,prod_00706,seller_00302,10/14/2017 17:22:00,7.77,8.13
order_015913,2,prod_01935,seller_00257,2017-12-20 10:03:00,120.44,22.17
order_003424,1,prod_00200,seller_00375,2016-06-21 22:45:00,84.05,12.74
order_007550,1,prod_01592,seller_00338,03/27/2018 22:54:00,27.26,9.64
order_003421,1,prod_01324,seller_00266,2018-01-10 16:55:00,50.91,15.78
order_000122,1,prod_01495,seller_00473,10/29/2017 14:53:00,49.08,13.94
order_000482,1,prod_01263,seller_00226,06/02/2018 13:24:00,24.84,17.13
order_029966,2,prod_01659,seller_00254,04/03/2017 11:47:00,321.15,53.81
order_011410,4,prod_01843,seller_00457,11/14/2016 23:56:00,104.09,16.35
order_017625,1,prod_01315,seller_00034,07/17/2018 18:39:00,75.21,14.07
order_016140,2,prod_00199,seller_00316,2017-09-26 21:51:00,9.42,6.5
order_021845,2,prod_01291,seller_00306,2018-05-30 15:05:00,10.71,7.38
order_018087,1,prod_00097,seller_00497,2017-01-04 09:56:00,78.95,19.93
order_003931,1,prod_01896,seller_00421,11/18/2017 13:50:00,120.55,17.11
order_017045,1,prod_00083,seller_00277,2016-01-08 13:41:00,30.04,17.57
order_016458,1,prod_01888,seller_00145,07/27/2017 16:54:00,145.36,13.25
order_005480,1,prod_01029,seller_00365,2017-04-20 15:57:00,14.72,13.68
order_026659,1,prod_01687,seller_00172,2016-08-03 13:11:00,161.28,21.69
order_004625,1,prod_01831,seller_00051,2018-06-16 19:40:00,83.2,7.43
order_017233,1,prod_00905,seller_00038,2016-12-31 12:24:00,11.82,8.23
order_003210,2,prod_01698,seller_00320,2017-04-10 13:28:00,31.31,14.22
order_002638,3,prod_00781,seller_00233,08/23/2017 14:32:00,26.89,11.89
order_007691,1,prod_01161,seller_00013,12/16/2016 16:33:00,6.98,14.95
order_027570,1,prod_00004,seller_00133,04/24/2018 16:30:00,84.56,12.93
order_007064,1,prod_01458,seller_00043,2017-06-26 13:45:00,24.26,10.5
order_022118,1,prod_00604,seller_00168,2016-10-17 10:48:00,41.33,12.34
order_024339,2,prod_01463,seller_00404,04/27/2016 16:21:00,23.42,9.17
order_019607,1,prod_00997,seller_00242,2016-12-05 22:48:00,59.63,20.08
order_018977,2,prod_01558,seller_00263,12/15/2016 16:45:00,19.85,14.82
order_021904,1,prod_01851,seller_00036,09/03/2017 11:55:00,32.78,11.53
order_022163,1,prod_01492,seller_00174,2016-01-29 12:43:00,17.9,19.07
order_010533,1,prod_00961,seller_00144,08/08/2016 09:05:00,105.61,22.95
order_023777,1,prod_00604,seller_00289,2018-03-04 11:30:00,76.01,17.96
order_004041,1,prod_01837,seller_00259,2018-07-04 16:06:00,26.03,11.47
order_022956,1,prod_00812,seller_00228,2017-11-21 14:46:00,17.51,6.5
order_010969,2,prod_01729,seller_00346,08/16/2016 16:43:00,96.93,19.41
order_026434,1,prod_01322,seller_00055,2017-11-06 14:48:00,40.7,14.23
order_008821,1,prod_00290,seller_00317,2017-04-29 19:37:00,72.84,R$ 14.71
order_029417,4,prod_01650,seller_00291,12/24/2016 13:24:00,43.17,14.45
order_002361,2,prod_01482,seller_00256,2017-05-26 21:48:00,189.69,12.51
order_024244,2,prod_01421,seller_00463,2018-02-20 19:46:00,95.16,R$ 18.04
order_000993,1,prod_01133,seller_00031,2016-12-08 16:05:00,148.01,18.14
order_016554,1,prod_00746,seller_00253,2017-03-14 22:32:00,20.87,11.84
order_024395,1,prod_00643,seller_00336,2017-10-04 15:31:00,28.92,6.5
order_022700,4,prod_01329,seller_00416,12/08/2016 17:07:00,123.67,22.93
order_016541,2,prod_00746,seller_00241,2017-11-17 22:54:00,45.6,20.0
order_022576,1,prod_00351,seller_00409,07/03/2018 08:06:00,26.21,11.7
order_004526,1,prod_00296,seller_00133,2016-11-04 10:00:00,11.47,6.5
order_006438,2,prod_00354,seller_00302,2016-06-08 13:46:00,17.46,R$ 7.19
order_019980,4,prod_01189,seller_00288,2016-11-04 19:14:00,251.58,33.22
order_020483,3,prod_00697,seller_00345,2017-11-15 19:58:00,45.31,15.62
order_003873,1,prod_00611,seller_00290,2017-06-12 15:50:00,52.54,10.16
order_021151,1,prod_01369,seller_00418,07/20/2018 12:34:00,16.34,14.56
order_026837,1,prod_01335,seller_00190,2018-03-19 10:28:00,28.86,9.65
order_017777,2,prod_01089,seller_00432,04/03/2018 20:23:00,66.19,R$ 12.04
order_021410,1,prod_00583,seller_00465,2018-02-24 11:32:00,410.56,41.57
order_018841,3,prod_01508,seller_00157,09/05/2018 08:13:00,31.82,18.94
order_025952,2,prod_00718,seller_00230,2016-03-15 12:52:00,191.16,21.61
order_027841,2,prod_00895,seller_00063,2018-02-23 14:58:00,67.53,14.43
order_022346,1,prod_01987,seller_00208,11/10/2017 20:54:00,205.04,39.31
order_009814,1,prod_01612,seller_00163,03/31/2017 16:03:00,28.4,13.25
order_028313,4,prod_00059,seller_00232,2017-09-20 13:16:00,348.95,25.32
order_004545,1,prod_00740,seller_00113,2017-10-24 00:05:00,56.87,20.27
order_004667,1,prod_00140,seller_00323,2017-12-09 23:09:00,20.26,8.82
order_019379,1,prod_01673,seller_00244,2016-07-06 22:17:00,8.35,6.5
order_026898,1,prod_00520,seller_00296,2018-01-30 14:06:00,12.05,6.5
order_014730,1,prod_01398,seller_00058,2017-11-29 09:27:00,34.27,15.27
order_008763,1,prod_00531,seller_00122,2018-05-22 14:40:00,89.69,18.49
order_012988,2,prod_00219,seller_00186,2018-06-06 22:09:00,125.98,12.72
order_009008,1,prod_01499,seller_00049,2017-07-16 10:16:00,87.95,17.71
order_025008,1,prod_01336,seller_00364,2017-03-04 17:43:00,75.21,15.58
order_020008,1,prod_00997,seller_00334,09/10/2018 16:46:00,38.05,16.03
order_023836,1,prod_01498,seller_00003,2018-01-16 20:33:00,31.09,7.31
order_006183,2,prod_01960,seller_00411,2017-04-28 20:27:00,60.97,14.35
order_008474,1,prod_01307,seller_00390,08/16/2018 21:58:00,18.23,8.26
order_020423,1,prod_01053,seller_00266,2018-07-06 08:08:00,52.23,14.54
order_008439,1,prod_00749,seller_00353,2017-11-07 17:31:00,66.54,14.34
order_005627,1,prod_01411,seller_00406,2016-08-02 14:42:00,254.37,54.03
order_016731,1,prod_01235,seller_00065,2018-08-22 09:07:00,32.22,8.75
order_028456,1,prod_00209,seller_00401,12/14/2017 21:45:00,87.09,15.23
order_022575,2,prod_01141,seller_00449,2018-06-27 16:36:00,43.55,9.99
order_012040,1,prod_01257,seller_00249,12/13/2017 16:05:00,49.71,13.74
order_012348,3,prod_00659,seller_00409,05/15/2018 15:25:00,35.36,13.67
order_028304,3,prod_00667,seller_00066,2018-01-19 14:56:00,54.05,12.44
order_025327,2,prod_01339,seller_00083,2018-06-04 17:49:00,41.64,11.65
order_004093,1,prod_00689,seller_00287,2016-12-07 00:58:00,13.67,11.1
order_016629,1,prod_00511,seller_00217,09/29/2016 19:49:00,49.22,20.53
order_025032,2,prod_00577,seller_00409,2018-07-30 16:41:00,313.94,51.84
order_007911,3,prod_00304,seller_00340,2018-02-16 10:43:00,65.04,21.94
order_010452,1,prod_00606,seller_00009,2016-05-14 11:40:00,93.13,16.3
order_005961,1,prod_00452,seller_00465,2017-10-11 19:36:00,44.42,10.55
order_026720,1,prod_00532,seller_00480,2017-07-16 20:37:00,44.22,R$ 15.54
order_022036,3,prod_00264,seller_00184,2016-12-23 15:30:00,18.76,8.8
order_018258,1,prod_00850,seller_00384,03/07/2016 17:13:00,43.62,10.97
order_022384,1,prod_00265,seller_00007,2017-09-30 16:30:00,73.02,8.75
order_004191,1,prod_01419,seller_00316,12/31/2017 22:40:00,302.94,53.59
order_005860,1,prod_01497,seller_00224,2018-02-20 21:16:00,91.89,18.43
order_021285,1,prod_00525,seller_00279,2016-09-03 16:03:00,28.11,11.13
order_006373,1,prod_01919,seller_00425,06/20/2017 11:46:00,25.12,6.5
order_004015,1,prod_00954,seller_00203,2016-09-06 19:18:00,29.45,12.75
order_020536,4,prod_00611,seller_00490,2017-03-12 17:57:00,18.23,12.12
order_027414,2,prod_01917,seller_00488,2018-07-22 17:03:00,11.58,6.5
order_005187,1,prod_01707,seller_00267,2016-08-16 18:49:00,51.09,11.4
order_029255,1,prod_01362,seller_00063,10/21/2016 13:29:00,R$ 48.90,14.5
order_004733,1,prod_01436,seller_00329,2016-11-28 22:28:00,R$ 91.69,18.36
order_017195,1,prod_00264,seller_00056,2018-04-21 11:04:00,24.76,8.43
order_009015,1,prod_00299,seller_00358,2017-08-02 17:56:00,39.37,12.21
order_005845,1,prod_00875,seller_00067,2017-03-18 12:40:00,44.85,10.53
order_021028,3,prod_01428,seller_00388,2016-03-21 19:20:00,88.32,25.79
order_022523,1,prod_00784,seller_00180,2016-05-22 11:16:00,85.21,15.12
order_020225,3,prod_01954,seller_00311,2018-08-27 14:05:00,293.77,42.13
order_005887,3,prod_00868,seller_00454,2017-03-18 21:01:00,375.95,43.86
order_005382,4,prod_01066,seller_00365,2018-05-27 11:18:00,53.6,8.86
order_008119,1,prod_01169,seller_00435,12/05/2017 13:38:00,33.2,12.52
order_024525,1,prod_00228,seller_00371,2018-06-20 18:49:00,341.16,61.41
order_015565,1,prod_01353,seller_00231,08/24/2018 23:29:00,165.94,19.56
order_017875,1,prod_00167,seller_00293,2018-07-24 18:08:00,41.25,11.49
order_008762,1,prod_00517,seller_00149,2017-09-14 19:09:00,68.07,15.25
order_023642,4,prod_00800,seller_00208,2018-06-17 12:01:00,49.18,14.74
order_022686,1,prod_01268,seller_00016,09/07/2017 23:53:00,66.13,11.98
order_026132,2,prod_00349,seller_00173,03/04/2018 11:03:00,166.2,24.26
order_017627,1,prod_00486,seller_00421,2017-01-07 12:49:00,23.37,R$ 8.92
order_003863,1,prod_01549,seller_00174,2016-10-31 17:06:00,67.55,16.55
order_003174,1,prod_01477,seller_00082,2018-03-23 01:13:00,20.21,15.33
order_007367,1,prod_01681,seller_00367,2018-08-29 13:51:00,19.14,13.96
order_017737,1,prod_01831,seller_00139,2017-12-06 14:40:00,32.77,15.66
order_012677,1,prod_01246,seller_00494,2018-05-29 13:36:00,24.39,16.24
order_017641,1,prod_00032,seller_00320,2016-05-07 20:26:00,R$ 31.14,14.49
order_026354,1,prod_00850,seller_00152,08/24/2018 20:11:00,28.48,R$ 9.86
order_025540,2,prod_00176,seller_00337,2016-08-01 15:25:00,45.92,12.62
order_012852,1,prod_01787,seller_00129,2016-07-26 18:49:00,26.46,18.04
order_026982,1,prod_01749,seller_00131,2017-11-13 20:37:00,17.68,6.5
order_013420,1,prod_01527,seller_00357,12/31/2016 14:34:00,9.46,8.86
order_021776,3,prod_00523,seller_00381,2017-08-03 20:22:00,14.73,8.48
order_025227,1,prod_01060,seller_00143,2017-05-29 20:17:00,17.04,10.97
order_013361,2,prod_01262,seller_00391,06/29/2017 13:10:00,116.54,21.37
order_016070,1,prod_01473,seller_00325,2017-08-29 23:18:00,82.49,15.08
order_004100,2,prod_01370,seller_00491,2016-07-18 19:02:00,60.44,21.22
order_011491,1,prod_00657,seller_00393,01/09/2018 11:06:00,20.84,9.71
order_013628,1,prod_01844,seller_00200,06/03/2017 14:52:00,38.75,16.95
order_006892,1,prod_01699,seller_00280,2017-12-05 21:45:00,184.57,20.22
order_007597,1,prod_00180,seller_00398,2016-11-10 20:09:00,11.13,10.79
order_029671,1,prod_01522,seller_00238,2017-11-16 20:54:00,23.2,6.5
order_003490,2,prod_00476,seller_00131,12/14/2016 19:25:00,22.01,11.08
order_018715,1,prod_01128,seller_00466,2016-03-14 17:24:00,-126.74,16.0
order_014515,1,prod_00145,seller_00087,2016-11-07 13:42:00,252.28,42.34
order_009511,1,prod_01710,seller_00348,05/04/2018 16:52:00,17.7,10.58
order_023348,1,prod_00440,seller_00468,2018-05-05 19:22:00,85.14,22.84
order_011861,2,prod_00220,seller_00129,05/01/2017 19:42:00,34.49,10.31
order_022959,1,prod_01506,seller_00316,09/27/2017 21:02:00,10.59,7.1
order_013335,1,prod_00422,seller_00113,03/23/2018 20:33:00,57.5,15.38
order_018552,1,prod_01873,seller_00043,11/25/2016 09:17:00,23.26,10.04
order_020792,1,prod_00550,seller_00048,2016-05-30 21:10:00,66.34,19.28
order_026384,1,prod_00066,seller_00356,2016-11-07 14:17:00,50.83,9.96
order_005240,1,prod_00762,seller_00117,2017-07-16 19:04:00,36.14,9.72
order_023412,2,prod_01801,seller_00206,2017-09-10 17:18:00,146.63,21.4
order_011308,1,prod_00463,seller_00377,2016-10-15 08:14:00,130.91,R$ 12.95
order_024430,1,prod_01148,seller_00203,2016-10-02 17:54:00,129.72,21.85
order_007634,1,prod_01591,seller_00252,01/06/2016 13:23:00,98.14,15.51
order_028296,1,prod_01165,seller_00360,02/07/2018 19:57:00,22.92,9.35
order_029407,1,prod_01905,seller_00197,2016-11-15 08:29:00,30.04,13.09
order_020812,1,prod_01490,seller_00264,2016-05-01 12:05:00,120.24,19.32
order_002213,1,prod_01327,seller_00435,2016-10-09 20:16:00,107.69,15.71
order_023686,3,prod_00125,seller_00344,2018-01-21 13:47:00,23.16,6.5
order_016470,1,prod_01775,seller_00180,2016-10-19 10:50:00,25.2,12.71
order_025125,1,prod_00606,seller_00219,2018-09-01 20:27:00,81.77,16.57
order_000154,3,prod_00242,seller_00197,2017-06-24 09:03:00,18.41,14.36
order_020569,2,prod_00511,seller_00302,01/12/2016 21:53:00,59.6,13.96
order_018165,1,prod_01133,seller_00189,2018-07-07 15:40:00,293.62,59.98
order_002413,2,prod_01340,seller_00267,04/29/2016 15:07:00,83.16,17.74
order_007476,1,prod_01796,seller_00469,2017-11-28 14:38:00,223.07,31.47
order_021394,1,prod_00723,seller_00338,2017-12-28 17:24:00,18.46,12.98
order_029987,1,prod_01946,seller_00322,07/28/2017 20:19:00,6.54,13.93
order_022704,1,prod_00357,seller_00289,02/21/2017 13:08:00,20.95,11.46
order_006873,1,prod_00134,seller_00063,2017-11-24 19:51:00,181.6,21.74
order_013650,1,prod_00604,seller_00260,2017-11-28 16:21:00,39.43,14.06
order_003737,1,prod_01667,seller_00350,06/02/2017 10:12:00,118.02,27.51
order_023115,3,prod_00714,seller_00074,04/16/2016 21:49:00,51.33,12.19
order_006039,1,prod_00262,seller_00116,06/03/2018 17:14:00,54.73,14.44
order_028524,1,prod_00305,seller_00089,2018-08-08 21:53:00,107.8,14.29
order_029033,1,prod_01479,seller_00038,2016-05-29 11:23:00,24.28,R$ 6.50
order_029527,1,prod_01535,seller_00376,2018-05-12 17:13:00,67.58,9.63
order_024462,1,prod_01835,seller_00493,2018-02-07 11:24:00,23.99,14.74
order_010285,1,prod_01951,seller_00372,08/09/2018 19:09:00,50.65,9.6
order_003029,3,prod_01240,seller_00480,2018-03-19 12:31:00,10.77,9.82
order_028758,1,prod_00105,seller_00066,11/19/2017 11:22:00,78.92,22.09
order_001770,1,prod_00565,seller_00197,2016-11-27 14:56:00,83.48,18.91
order_007635,2,prod_00307,seller_00435,2017-11-09 22:58:00,165.1,31.71
order_003599,1,prod_00873,seller_00153,2017-12-07 20:49:00,164.15,15.87
order_002637,1,prod_01690,seller_00363,04/29/2017 20:21:00,89.18,18.75
order_004724,3,prod_01415,seller_00324,2018-01-10 13:18:00,47.73,10.62
order_001768,1,prod_01788,seller_00082,02/15/2016 20:03:00,67.92,16.56
order_026907,1,prod_00152,seller_00275,02/18/2018 01:25:00,15.34,7.87
order_007169,1,prod_00363,seller_00058,04/06/2017 18:07:00,26.08,6.73
order_022257,1,prod_00929,seller_00122,2018-06-06 10:09:00,141.36,22.29
order_011703,2,prod_01956,seller_00063,2016-03-09 12:34:00,67.1,14.58
order_010097,1,prod_00956,seller_00140,07/20/2017 13:38:00,20.49,9.67
order_005538,1,prod_00679,seller_00091,2018-07-22 22:10:00,21.29,13.51
order_008756,1,prod_00417,seller_00327,2017-10-06 16:03:00,21.13,6.93
order_028029,1,prod_00586,seller_00035,2016-05-03 10:05:00,70.23,17.75
order_018301,1,prod_00324,seller_00429,2017-11-19 11:42:00,261.07,35.01
order_021999,1,prod_01658,seller_00333,2016-03-06 21:10:00,56.96,17.91
order_007662,1,prod_01019,seller_00443,01/24/2018 09:00:00,95.22,18.85
order_024051,1,prod_00978,seller_00154,06/16/2016 20:36:00,15.19,8.4
order_012545,1,prod_01741,seller_00045,2017-12-04 15:49:00,14.01,7.43
order_029937,1,prod_01351,seller_00067,2017-05-27 16:27:00,32.37,10.33
order_020843,1,prod_01597,seller_00274,2017-03-12 12:44:00,127.31,28.66
order_023047,1,prod_01312,seller_00037,2017-10-31 11:08:00,121.79,29.29
order_028719,1,prod_01083,seller_00114,2016-01-07 16:19:00,118.5,20.32
order_016447,1,prod_00301,seller_00279,2017-11-22 09:47:00,21.11,17.56
order_022782,2,prod_01381,seller_00485,08/15/2017 12:23:00,22.11,14.27
order_020218,1,prod_01936,seller_00260,2018-02-12 18:48:00,132.36,23.19
order_003106,2,prod_00924,seller_00363,12/26/2017 19:50:00,-105.14,21.78
order_012613,1,prod_01499,seller_00252,2017-05-09 23:35:00,133.12,23.26
order_023779,1,prod_01814,seller_00439,2017-10-06 18:11:00,7.4,10.57
order_015186,3,prod_00803,seller_00320,2016-06-30 15:49:00,82.41,15.9
order_005222,1,prod_01986,seller_00341,01/26/2016 14:42:00,22.02,12.61
order_027952,1,prod_01293,seller_00436,11/07/2016 11:13:00,24.85,8.36
order_019327,1,prod_00126,seller_00477,2016-07-08 09:16:00,21.46,10.66
order_006496,1,prod_00049,seller_00134,2018-06-20 12:28:00,25.25,14.44
order_018558,1,prod_00568,seller_00467,05/19/2017 21:28:00,7.41,10.31
order_016835,2,prod_01796,seller_00362,2018-02-10 22:14:00,229.43,39.47
order_028657,1,prod_00081,seller_00100,2017-05-29 17:33:00,55.74,13.52
order_023948,2,prod_00347,seller_00370,2016-02-24 21:54:00,27.76,14.54
order_019209,1,prod_01020,seller_00229,03/03/2018 20:52:00,43.6,15.88
order_011384,1,prod_00137,seller_00300,2017-11-07 08:58:00,16.73,7.95
order_002032,1,prod_00432,seller_00463,01/18/2016 00:22:00,74.33,17.5
order_008314,1,prod_01054,seller_00389,2018-07-04 15:37:00,92.24,15.25
order_010656,1,prod_00578,seller_00203,2017-01-24 18:23:00,113.92,20.6
order_012101,1,prod_01064,seller_00093,2017-12-09 16:22:00,58.5,7.45
order_020827,1,prod_01816,seller_00427,2018-03-17 18:24:00,56.63,19.23
order_012551,2,prod_00077,seller_00457,2016-11-16 21:05:00,142.35,19.28
