customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
custid_015867_005136,cust_015867,12746,santos,SP
custid_009853_002343,cust_009853,78211,florianopolis,SC
custid_017428_015048,cust_017428,67949,brasilia,DF
custid_015444_002120,cust_015444,99545,santos,SP
custid_009235_001524,cust_009235,13177,sorocaba,SP
custid_016656_007617,cust_016656,34207,caxias do sul,
custid_010425_000153,cust_010425,99349,florianopolis,SC
custid_003591_014536,cust_003591,85965,sorocaba,SP
custid_012177_000481,cust_012177,1696,campinas,SP
custid_001437_006122,cust_001437,35590,porto alegre,RS
custid_001859_012652,cust_001859,13693,joinville,SC
custid_000062_024058,cust_000062,33093,brasilia,DF
custid_001819_023485,cust_001819,44667,sorocaba,SP
custid_007693_012112,cust_007693,45936,vitoria,ES
custid_007107_015850,cust_007107,8993,campo grande,MS
custid_011435_001762,cust_011435,10043,sorocaba,SP
custid_015298_015826,cust_015298,16617,belo horizonte,MG
custid_017986_015507,cust_017986,82453,sao luis,MA
custid_015669_008942,cust_015669,70498,uberlandia,MG
custid_006946_007715,cust_006946,5859,campinas,SP
custid_018717_026361,cust_018717,15950,contagem,MG
custid_015930_021792,cust_015930,67237,londrina,PR
custid_005779_023863,cust_005779,11524,contagem,MG
custid_018238_022596,cust_018238,72096,sorocaba,SP
custid_000344_004853,cust_000344,43428,santos,SP
custid_012861_002711,cust_012861,29718,santos,SP
custid_012627_023150,cust_012627,26213,contagem,MG
custid_004807_020534,cust_004807,30530,curitiba,PR
custid_002811_017717,cust_002811,82213,sao paulo,SP
custid_009362_029341,cust_009362,56992,rio de janeiro,RJ
custid_003684_011046,cust_003684,26830,feira de santana,BA
custid_015831_024762,cust_015831,70673,rio de janeiro,RJ
custid_014349_025712,cust_014349,69238,sorocaba,SP
custid_009602_006819,cust_009602,11216,sao paulo,SP
custid_003613_024063,cust_003613,7194,vitoria,ES
custid_005815_026634,cust_005815,26775,campinas,
custid_004385_021799,cust_004385,86677,sorocaba,SP
custid_004122_020234,cust_004122,40420,santos,SP
custid_016117_024724,cust_016117,82651,curitiba,PR
custid_004455_020508,cust_004455,84355,sao paulo,SP
custid_001248_013081,cust_001248,41572,sorocaba,SP
custid_002454_021874,cust_002454,14246,sao paulo,SP
custid_011798_011555,cust_011798,35216,brasilia,DF
custid_009671_021172,cust_009671,19327,uberlandia,MG
custid_016905_019250,cust_016905,76311,sorocaba,SP
custid_003209_028352,cust_003209,45717,sao paulo,SP
custid_003978_017770,cust_003978,18681,belem,PA
custid_001181_005941,cust_001181,12396,brasilia,DF
custid_005223_003067,cust_005223,59402,santos,SP
custid_009385_028796,cust_009385,11036,belo horizonte,MG
custid_001544_003629,cust_001544,69695,salvador,BA
custid_017919_029415,cust_017919,22291,sorocaba,SP
custid_016774_024027,cust_016774,70794,santos,SP
custid_004089_003028,cust_004089,22971,santos,SP
custid_010306_002969,cust_010306,39798,sorocaba,SP
custid_011258_011664,cust_011258,85847,londrina,PR
custid_005475_026284,cust_005475,69645,campinas,SP
custid_015965_027529,cust_015965,56807,sorocaba,SP
custid_002441_008646,cust_002441,3927,campinas,SP
custid_014703_015156,cust_014703,64528,belo horizonte,MG
custid_011368_022520,cust_011368,79399,curitiba,PR
custid_017104_028869,cust_017104,7247,sao paulo,SP
custid_004365_025185,cust_004365,7680,campo grande,MS
custid_015735_004263,cust_015735,89248,sao paulo,SP
custid_004855_017029,cust_004855,24331,londrina,PR
custid_014879_015646,cust_014879,23675,uberlandia,MG
custid_017071_007992,cust_017071,74152,sorocaba,SP
custid_007829_018458,cust_007829,63109,recife,PE
custid_014411_016725,cust_014411,70381,sorocaba,SP
custid_012668_008041,cust_012668,72244,florianopolis,SC
custid_001477_015988,cust_001477,85183,curitiba,PR
custid_012683_001622,cust_012683,92010,sao paulo,SP
custid_002677_012875,cust_002677,84522,sao paulo,SP
custid_014733_023525,cust_014733,86168,sao paulo,
custid_002031_022180,cust_002031,71116,niteroi,RJ
custid_005369_007184,cust_005369,62429,campinas,SP
custid_006522_029219,cust_006522,19053,caxias do sul,
custid_008633_024616,cust_008633,10011,sao paulo,SP
custid_013582_005475,cust_013582,38178,santos,SP
custid_008242_026665,cust_008242,8861,contagem,MG
custid_006432_028500,cust_006432,52517,campinas,SP
custid_016725_026751,cust_016725,38561,sao paulo,SP
custid_015069_023365,cust_015069,72051,campinas,SP
custid_014198_016458,cust_014198,3122,santos,SP
custid_012132_008996,cust_012132,34940,belo horizonte,MG
custid_015755_005213,cust_015755,68111,santos,SP
custid_005221_027233,cust_005221,85572,joao pessoa,PB
custid_007067_011372,cust_007067,97300,santos,SP
custid_018626_026652,cust_018626,19984,contagem,MG
custid_005213_008633,cust_005213,93789,campinas,SP
custid_010464_023193,cust_010464,94941,porto alegre,RS
custid_010954_018435,cust_010954,81391,goiania,GO
custid_012364_018925,cust_012364,82656,sorocaba,SP
custid_014957_017685,cust_014957,23961,goiania,
custid_013694_022261,cust_013694,96132,campinas,SP
custid_001653_023752,cust_001653,21857,salvador,BA
custid_016598_028006,cust_016598,37029,uberlandia,MG
custid_018924_001304,cust_018924,49067,santos,SP
custid_001869_008428,cust_001869,3752,duque de caxias,RJ
custid_011893_004033,cust_011893,74584,santos,SP
custid_009115_002599,cust_009115,31603,recife,PE
custid_001441_012808,cust_001441,25960,sao paulo,SP
custid_009845_002573,cust_009845,3445,sao paulo,SP
custid_012607_027856,cust_012607,9108,campo grande,MS
custid_016134_003186,cust_016134,36786,londrina,PR
custid_010623_028529,cust_010623,23791,belem,PA
custid_004924_019152,cust_004924,99239,rio de janeiro,RJ
custid_001811_004831,cust_001811,26120,sao paulo,SP
custid_009004_020607,cust_009004,10497,santos,SP
custid_003205_016086,cust_003205,23143,santos,SP
custid_000146_024557,cust_000146,15379,curitiba,PR
custid_000288_002106,cust_000288,27993,santos,SP
custid_005393_019063,cust_005393,5968,santos,SP
custid_012249_015517,cust_012249,72413,curitiba,PR
custid_011727_027337,cust_011727,9627,curitiba,PR
custid_018648_012880,cust_018648,94082,campinas,SP
custid_018534_017771,cust_018534,7711,santos,SP
custid_013495_029745,cust_013495,52917,santos,SP
custid_013929_029462,cust_013929,57339,campo grande,MS
custid_001370_028590,cust_001370,62883,duque de caxias,RJ
custid_006163_022370,cust_006163,28893,santos,SP
custid_006305_007083,cust_006305,86893,sao paulo,SP
custid_005240_013192,cust_005240,50685,campinas,SP
custid_016397_001279,cust_016397,35604,belo horizonte,MG
custid_018117_013221,cust_018117,30159,santos,SP
custid_009644_000804,cust_009644,66832,caxias do sul,RS
custid_004326_014596,cust_004326,21659,porto alegre,RS
custid_005316_017939,cust_005316,80400,sao paulo,SP
custid_004814_020875,cust_004814,35475,santos,SP
custid_012769_011382,cust_012769,48143,santos,SP
custid_000530_004566,cust_000530,84894,uberlandia,MG
custid_010483_029739,cust_010483,32980,campinas,SP
custid_008665_015358,cust_008665,3587,sao paulo,SP
custid_014061_004841,cust_014061,60552,santos,SP
custid_001246_019978,cust_001246,71972,londrina,PR
custid_000207_022419,cust_000207,69359,niteroi,RJ
custid_016686_023236,cust_016686,34163,curitiba,PR
custid_008258_010112,cust_008258,87240,santos,SP
custid_013058_008705,cust_013058,70331,campinas,SP
custid_005506_020561,cust_005506,73363,campinas,SP
custid_005248_017692,cust_005248,68640,campinas,SP
custid_013529_013859,cust_013529,98442,niteroi,RJ
custid_010674_009106,cust_010674,91826,sao paulo,SP
custid_003819_003452,cust_003819,29485,porto alegre,RS
custid_007857_020079,cust_007857,48401,uberlandia,MG
custid_017426_020626,cust_017426,8043,niteroi,RJ
custid_016690_027732,cust_016690,18727,londrina,PR
custid_010439_002198,cust_010439,3596,campinas,SP
custid_007342_016032,cust_007342,22612,belo horizonte,MG
custid_001277_025350,cust_001277,61196,sao paulo,SP
custid_016438_004425,cust_016438,56292,niteroi,RJ
custid_017525_006150,cust_017525,3381,recife,PE
custid_000590_014289,cust_000590,44160,goiania,GO
custid_003172_017327,cust_003172,51137,santos,SP
custid_011054_000822,cust_011054,17696,contagem,MG
custid_008900_015070,cust_008900,20050,santos,SP
custid_015017_021389,cust_015017,9855,joinville,SC
custid_002402_022996,cust_002402,10701,sorocaba,SP
custid_016700_008356,cust_016700,63022,campinas,SP
custid_001796_022003,cust_001796,88234,florianopolis,SC
custid_016984_020931,cust_016984,2216,duque de caxias,RJ
custid_009525_012175,cust_009525,94741,joinville,SC
custid_015720_018922,cust_015720,36617,brasilia,DF
custid_009502_015149,cust_009502,65403,sao paulo,SP
custid_003382_029859,cust_003382,24652,florianopolis,SC
custid_003558_009503,cust_003558,97659,campinas,SP
custid_003275_021591,cust_003275,66410,campinas,SP
custid_010429_029498,cust_010429,7267,campinas,SP
custid_001601_029142,cust_001601,74510,belo horizonte,MG
custid_010304_013575,cust_010304,91664,duque de caxias,RJ
custid_003921_003054,cust_003921,3241,sorocaba,
custid_000575_020059,cust_000575,87854,caxias do sul,RS
custid_010563_024160,cust_010563,33881,sao paulo,SP
custid_000875_007218,cust_000875,13620,recife,PE
custid_009208_006722,cust_009208,78397,sorocaba,SP
custid_011512_003300,cust_011512,95134,londrina,PR
custid_003706_019694,cust_003706,59692,salvador,BA
custid_014625_023605,cust_014625,51969,brasilia,DF
custid_012165_008519,cust_012165,70152,goiania,GO
custid_009282_016380,cust_009282,10591,sorocaba,
custid_004987_010682,cust_004987,72211,contagem,MG
custid_010519_014295,cust_010519,14384,belo horizonte,MG
custid_018817_022338,cust_018817,43379,sao paulo,SP
custid_014405_010998,cust_014405,70433,sao paulo,SP
custid_009172_012600,cust_009172,57400,campinas,SP
custid_010984_017216,cust_010984,6350,duque de caxias,RJ
custid_002033_011271,cust_002033,75378,sao paulo,SP
custid_004204_029917,cust_004204,66861,natal,RN
custid_006105_019846,cust_006105,40924,sorocaba,SP
custid_009882_026399,cust_009882,91849,cuiaba,MT
custid_009235_007643,cust_009235,13177,sorocaba,SP
custid_012050_016438,cust_012050,92538,salvador,BA
custid_006089_014422,cust_006089,71951,sorocaba,SP
custid_003019_019835,cust_003019,58145,sorocaba,SP
custid_006506_022689,cust_006506,58300,campinas,SP
custid_006601_010093,cust_006601,32351,porto alegre,RS
custid_002507_001481,cust_002507,28587,campinas,
custid_017955_004873,cust_017955,58260,feira de santana,BA
custid_002290_013087,cust_002290,44617,niteroi,RJ
custid_009757_016002,cust_009757,88083,sorocaba,SP
custid_006995_008038,cust_006995,98306,curitiba,PR
custid_018070_012342,cust_018070,18446,campinas,SP
custid_016844_019719,cust_016844,72393,niteroi,RJ
custid_004423_022400,cust_004423,57835,campinas,SP
custid_017293_021310,cust_017293,48925,joinville,SC
custid_011518_025522,cust_011518,9308,caxias do sul,RS
custid_011038_005797,cust_011038,67229,uberlandia,MG
custid_001215_011485,cust_001215,8555,sorocaba,
custid_018937_026737,cust_018937,1607,sao paulo,SP
custid_015520_005232,cust_015520,70539,sao paulo,SP
custid_010175_021467,cust_010175,84107,caxias do sul,RS
custid_016878_006645,cust_016878,14204,sorocaba,SP
custid_003163_027633,cust_003163,89965,fortaleza,CE
custid_005764_015534,cust_005764,63743,sorocaba,SP
custid_001711_005490,cust_001711,70070,santos,SP
custid_011464_000768,cust_011464,65187,caxias do sul,RS
custid_017872_018449,cust_017872,94403,aracaju,
custid_012258_023570,cust_012258,87055,duque de caxias,RJ
custid_009345_028071,cust_009345,81379,santos,SP
custid_012716_007311,cust_012716,17476,sao paulo,SP
custid_011453_024861,cust_011453,6233,recife,PE
custid_003620_024878,cust_003620,84310,belo horizonte,MG
custid_018092_020908,cust_018092,69419,santos,SP
custid_003889_027952,cust_003889,46156,santos,SP
custid_017658_026908,cust_017658,45566,goiania,GO
custid_005850_002717,cust_005850,19463,campinas,SP
custid_001347_002079,cust_001347,41009,londrina,PR
custid_006825_027965,cust_006825,33824,sorocaba,SP
custid_002989_025298,cust_002989,98019,joinville,SC
custid_004149_000951,cust_004149,46139,campinas,SP
custid_012294_024442,cust_012294,25155,fortaleza,CE
custid_009755_002482,cust_009755,15453,feira de santana,BA
custid_000895_026838,cust_000895,61880,goiania,GO
custid_015161_009181,cust_015161,22617,sorocaba,SP
custid_005433_027788,cust_005433,46293,salvador,BA
custid_010306_001759,cust_010306,39798,sorocaba,SP
custid_013886_009984,cust_013886,50899,florianopolis,SC
custid_007558_020806,cust_007558,88774,londrina,
custid_009159_023088,cust_009159,18151,recife,PE
custid_007453_009916,cust_007453,33421,curitiba,PR
custid_018322_021566,cust_018322,80980,sao paulo,SP
custid_010381_024917,cust_010381,80328,contagem,MG
custid_009415_020085,cust_009415,69908,florianopolis,SC
custid_001406_004243,cust_001406,59073,belem,PA
custid_003027_017072,cust_003027,44195,londrina,PR
custid_007893_019816,cust_007893,93389,vitoria,ES
custid_001123_013395,cust_001123,78383,santos,SP
custid_015106_004944,cust_015106,53578,sorocaba,SP
custid_013352_017350,cust_013352,42665,santos,SP
custid_010411_027696,cust_010411,59840,uberlandia,MG
custid_009375_005588,cust_009375,71316,campo grande,MS
custid_001997_016241,cust_001997,99211,contagem,MG
custid_008098_010395,cust_008098,85056,feira de santana,BA
custid_017160_019097,cust_017160,45097,caxias do sul,RS
custid_004914_004757,cust_004914,17872,campinas,SP
custid_018404_004380,cust_018404,88737,santos,SP
custid_008048_022704,cust_008048,81600,campinas,SP
custid_008264_013472,cust_008264,69088,uberlandia,MG
custid_002980_022359,cust_002980,55776,sao paulo,SP
custid_002101_019956,cust_002101,61385,santos,SP
custid_005897_012997,cust_005897,17201,sao paulo,SP
custid_017653_005299,cust_017653,2578,duque de caxias,RJ
custid_007419_001990,cust_007419,2852,brasilia,DF
custid_012349_012312,cust_012349,86396,rio de janeiro,RJ
custid_011733_012951,cust_011733,38341,sao paulo,SP
custid_018178_017589,cust_018178,92084,santos,SP
custid_010195_013490,cust_010195,8260,campinas,SP
custid_017920_004971,cust_017920,49644,campinas,SP
custid_008141_029814,cust_008141,20169,sorocaba,SP
custid_008732_013226,cust_008732,45364,londrina,PR
custid_009846_006783,cust_009846,64412,niteroi,RJ
custid_017051_003600,cust_017051,14888,florianopolis,SC
custid_010851_022874,cust_010851,19325,duque de caxias,RJ
custid_006108_024993,cust_006108,47134,belo horizonte,MG
custid_007774_007220,cust_007774,2165,santos,SP
custid_003483_027857,cust_003483,61417,santos,SP
custid_017881_008070,cust_017881,18819,santos,SP
custid_018179_008577,cust_018179,84218,belo horizonte,MG
custid_004816_007973,cust_004816,12945,sorocaba,SP
custid_014110_010314,cust_014110,73517,belem,PA
custid_002870_001625,cust_002870,35987,niteroi,RJ
custid_008908_016920,cust_008908,73915,duque de caxias,RJ
custid_005889_025150,cust_005889,93924,santos,SP
custid_013535_007970,cust_013535,13007,brasilia,DF
custid_017371_013224,cust_017371,26131,sorocaba,SP
custid_018217_004212,cust_018217,56276,joinville,SC
custid_004660_006456,cust_004660,7235,feira de santana,BA
custid_017817_019891,cust_017817,17047,uberlandia,MG
custid_013782_024777,cust_013782,37054,rio de janeiro,RJ
custid_000689_009524,cust_000689,17909,joinville,SC
custid_000524_023496,cust_000524,57380,sorocaba,SP
custid_006204_011694,cust_006204,86348,recife,PE
custid_003609_002708,cust_003609,88687,sao paulo,SP
custid_009344_021415,cust_009344,50823,duque de caxias,RJ
custid_003583_006514,cust_003583,54515,sao paulo,SP
custid_005441_004662,cust_005441,77347,duque de caxias,RJ
custid_005566_020405,cust_005566,84723,rio de janeiro,RJ
custid_013186_001854,cust_013186,55563,campinas,SP
custid_014452_003072,cust_014452,87720,campinas,
custid_006363_019256,cust_006363,52099,campinas,SP
custid_007223_019414,cust_007223,29864,duque de caxias,RJ
custid_009666_025781,cust_009666,3282,campinas,SP
custid_013132_014755,cust_013132,64759,santos,SP
custid_017514_001645,cust_017514,71206,sao paulo,SP
custid_011815_003417,cust_011815,21946,belem,PA
custid_006104_003476,cust_006104,1975,florianopolis,SC
custid_014619_029554,cust_014619,32817,campinas,SP
custid_018325_011053,cust_018325,69101,rio de janeiro,RJ
custid_005745_001792,cust_005745,5815,belo horizonte,MG
custid_008120_013718,cust_008120,73231,porto alegre,RS
custid_016136_015114,cust_016136,47632,goiania,GO
custid_018490_003797,cust_018490,80474,salvador,BA
custid_008217_003368,cust_008217,9203,porto alegre,RS
custid_013689_011559,cust_013689,70451,niteroi,RJ
custid_003908_028109,cust_003908,58774,niteroi,RJ
custid_003780_007196,cust_003780,47925,niteroi,RJ
custid_009251_029698,cust_009251,20858,sorocaba,SP
custid_004536_021493,cust_004536,54086,salvador,BA
custid_014944_022408,cust_014944,42783,londrina,PR
custid_013654_011641,cust_013654,57579,belo horizonte,MG
custid_005745_008795,cust_005745,5815,belo horizonte,MG
custid_018901_027632,cust_018901,77064,campo grande,MS
custid_008768_029164,cust_008768,5204,campinas,SP
custid_010600_000126,cust_010600,7016,goiania,GO
custid_015029_005959,cust_015029,23826,sorocaba,SP
custid_018828_020260,cust_018828,27532,santos,SP
custid_000324_027511,cust_000324,71429,vitoria,ES
custid_008981_013635,cust_008981,33405,sorocaba,SP
custid_003868_015343,cust_003868,81009,santos,SP
custid_016012_004451,cust_016012,49342,florianopolis,SC
custid_008286_007147,cust_008286,92440,campinas,SP
custid_014040_019915,cust_014040,30613,niteroi,
custid_004835_027306,cust_004835,95916,cuiaba,MT
custid_003642_000827,cust_003642,6731,sao paulo,SP
custid_015979_026215,cust_015979,54166,uberlandia,MG
custid_004927_024174,cust_004927,81381,santos,SP
custid_005618_029682,cust_005618,77327,niteroi,RJ
custid_009715_017368,cust_009715,46096,niteroi,RJ
custid_008226_011473,cust_008226,23805,goiania,GO
custid_005540_027581,cust_005540,18599,brasilia,DF
custid_000318_007783,cust_000318,56202,niteroi,RJ
custid_013611_010380,cust_013611,48001,campinas,SP
custid_017899_029599,cust_017899,36733,joinville,SC
custid_009162_002443,cust_009162,45658,contagem,MG
custid_008529_024938,cust_008529,68936,sao paulo,SP
custid_003538_010541,cust_003538,26061,sao paulo,SP
custid_017683_016729,cust_017683,94020,feira de santana,BA
custid_012791_000814,cust_012791,80797,campinas,SP
custid_018922_022550,cust_018922,44796,sao paulo,SP
custid_004838_012999,cust_004838,69162,florianopolis,SC
custid_017800_011397,cust_017800,25586,belo horizonte,MG
custid_002607_028823,cust_002607,81030,niteroi,RJ
custid_001248_029897,cust_001248,41572,sorocaba,SP
custid_003040_014153,cust_003040,67808,londrina,PR
custid_010754_027901,cust_010754,65620,contagem,MG
custid_011277_012298,cust_011277,91007,sao paulo,SP
custid_013302_005779,cust_013302,81368,belo horizonte,MG
custid_001844_002116,cust_001844,32814,florianopolis,SC
custid_013934_026410,cust_013934,57014,duque de caxias,RJ
custid_002563_000793,cust_002563,88811,campinas,SP
custid_002045_010147,cust_002045,69264,feira de santana,BA
custid_009291_006898,cust_009291,54851,brasilia,DF
custid_003531_002674,cust_003531,77818,curitiba,PR
custid_008237_016478,cust_008237,25873,campinas,SP
custid_016145_015770,cust_016145,14454,santos,
custid_005108_020609,cust_005108,93978,campinas,SP
custid_013307_003756,cust_013307,31255,santos,SP
custid_011336_002891,cust_011336,78885,uberlandia,MG
custid_003826_018755,cust_003826,76894,recife,PE
custid_017828_014382,cust_017828,57842,belo horizonte,MG
custid_000623_027804,cust_000623,92641,sorocaba,SP
custid_017420_020103,cust_017420,73067,santos,SP
custid_009096_003228,cust_009096,12114,rio de janeiro,RJ
custid_004484_007863,cust_004484,8590,sao luis,MA
custid_001027_006359,cust_001027,47884,sao paulo,SP
custid_014786_029020,cust_014786,82830,belo horizonte,MG
custid_018248_023710,cust_018248,98152,goiania,GO
custid_000002_022412,cust_000002,39244,campinas,SP
custid_003587_027429,cust_003587,92509,niteroi,RJ
custid_008008_013429,cust_008008,60845,santos,SP
custid_018250_011104,cust_018250,77345,sorocaba,SP
custid_013616_018249,cust_013616,48265,joinville,SC
custid_011810_013946,cust_011810,84116,sorocaba,SP
custid_004046_004612,cust_004046,18819,porto alegre,RS
custid_002737_026433,cust_002737,26334,duque de caxias,RJ
custid_002050_019029,cust_002050,38478,belo horizonte,MG
custid_014185_002243,cust_014185,36132,florianopolis,SC
custid_010647_005373,cust_010647,8669,goiania,GO
custid_012210_002336,cust_012210,87689,campinas,SP
custid_018067_017334,cust_018067,86212,belo horizonte,MG
custid_015903_011260,cust_015903,14976,porto alegre,RS
custid_015830_001120,cust_015830,77080,recife,PE
custid_009597_010789,cust_009597,61453,joao pessoa,PB
custid_010232_018588,cust_010232,7441,salvador,BA
custid_006383_000419,cust_006383,72373,vitoria,ES
custid_000837_000922,cust_000837,11467,duque de caxias,RJ
custid_001071_009446,cust_001071,89953,porto alegre,RS
custid_012081_025053,cust_012081,87127,uberlandia,MG
custid_010064_026611,cust_010064,30635,sorocaba,SP
custid_005954_005408,cust_005954,92719,duque de caxias,RJ
custid_003412_005788,cust_003412,90448,caxias do sul,RS
custid_005928_022126,cust_005928,50758,campinas,SP
custid_001187_015374,cust_001187,33712,sorocaba,SP
custid_012251_024051,cust_012251,39458,santos,SP
custid_005947_021951,cust_005947,57640,campinas,SP
custid_005789_024519,cust_005789,87688,campo grande,MS
custid_014573_017586,cust_014573,99101,sao paulo,SP
custid_002686_027202,cust_002686,59116,contagem,MG
custid_006197_022149,cust_006197,67589,rio de janeiro,RJ
custid_005292_008389,cust_005292,68570,santos,SP
custid_007036_001970,cust_007036,72119,sao paulo,SP
custid_013241_011302,cust_013241,7638,duque de caxias,RJ
custid_006046_004018,cust_006046,90038,joinville,SC
custid_001456_026727,cust_001456,58367,joinville,SC
custid_002335_003687,cust_002335,13812,campinas,SP
custid_016283_018381,cust_016283,82090,salvador,BA
custid_008519_020417,cust_008519,18158,sao paulo,SP
custid_006675_012790,cust_006675,53727,sorocaba,SP
custid_004221_011246,cust_004221,22281,santos,SP
custid_009991_001248,cust_009991,48338,campinas,SP
custid_007672_002192,cust_007672,14088,aracaju,SE
custid_015415_019096,cust_015415,98783,cuiaba,MT
custid_004633_009184,cust_004633,36062,belo horizonte,MG
custid_003292_018574,cust_003292,14362,florianopolis,SC
custid_000186_004670,cust_000186,66027,contagem,MG
custid_009613_021526,cust_009613,65966,belo horizonte,MG
custid_000075_005984,cust_000075,32655,sorocaba,SP
custid_017320_006565,cust_017320,49742,contagem,MG
custid_001197_007804,cust_001197,60667,sorocaba,SP
custid_015470_011954,cust_015470,68194,campinas,SP
custid_006212_006943,cust_006212,21953,caxias do sul,
custid_009127_028173,cust_009127,15810,caxias do sul,RS
custid_006668_009510,cust_006668,74291,sao paulo,SP
custid_017914_026439,cust_017914,61391,caxias do sul,RS
custid_001031_010535,cust_001031,74150,sorocaba,SP
custid_006708_027025,cust_006708,74396,salvador,BA
custid_007295_018520,cust_007295,70458,santos,SP
custid_002697_017449,cust_002697,99450,brasilia,DF
custid_012069_014060,cust_012069,54560,sorocaba,SP
custid_008865_016984,cust_008865,86007,sorocaba,SP
custid_009068_020611,cust_009068,98743,uberlandia,MG
custid_012119_027197,cust_012119,55097,belo horizonte,MG
custid_003579_007577,cust_003579,53356,santos,SP
custid_017747_000077,cust_017747,43299,londrina,PR
custid_011622_023930,cust_011622,11290,santos,SP
custid_005761_019282,cust_005761,16469,sao paulo,SP
custid_009235_015524,cust_009235,13177,sorocaba,SP
custid_007828_021204,cust_007828,96376,santos,SP
custid_013475_025890,cust_013475,14165,vitoria,ES
custid_002979_023325,cust_002979,67325,santos,SP
custid_010890_022797,cust_010890,92277,campinas,SP
custid_002223_025828,cust_002223,76951,sorocaba,SP
custid_005241_009064,cust_005241,33802,caxias do sul,RS
custid_013441_028426,cust_013441,77670,santos,SP
custid_018219_008007,cust_018219,42819,salvador,BA
custid_004479_021852,cust_004479,54397,florianopolis,SC
custid_003048_005951,cust_003048,67698,fortaleza,CE
custid_013878_028219,cust_013878,98976,londrina,PR
custid_011827_011157,cust_011827,57699,duque de caxias,RJ
custid_012687_003391,cust_012687,5414,sorocaba,SP
custid_014654_005415,cust_014654,86955,vitoria,ES
custid_001449_018944,cust_001449,18588,campinas,SP
custid_016860_026146,cust_016860,47598,contagem,MG
custid_004726_008162,cust_004726,90537,contagem,MG
custid_002370_019019,cust_002370,27188,uberlandia,MG
custid_011932_005256,cust_011932,47786,santos,SP
custid_017402_003530,cust_017402,23921,campinas,SP
custid_005993_008567,cust_005993,92035,campinas,SP
custid_002874_001908,cust_002874,53765,sao paulo,SP
custid_010480_029117,cust_010480,53053,duque de caxias,RJ
custid_004097_000235,cust_004097,53729,niteroi,RJ
custid_004603_012219,cust_004603,90882,santos,SP
custid_005224_017988,cust_005224,97454,rio de janeiro,RJ
custid_010379_007984,cust_010379,52667,santos,SP
custid_007847_009310,cust_007847,3945,uberlandia,MG
custid_016037_028253,cust_016037,83300,rio de janeiro,RJ
custid_015112_003490,cust_015112,88547,sorocaba,SP
custid_000932_026614,cust_000932,71352,curitiba,PR
custid_010239_014231,cust_010239,87912,curitiba,PR
custid_008535_027534,cust_008535,35609,goiania,GO
custid_015859_018378,cust_015859,56996,duque de caxias,RJ
custid_002372_019208,cust_002372,32137,rio de janeiro,RJ
custid_000133_029154,cust_000133,94988,rio de janeiro,RJ
custid_006382_010568,cust_006382,31001,santos,SP
custid_009601_001342,cust_009601,45116,goiania,GO
custid_000216_008512,cust_000216,76175,salvador,BA
custid_008045_001619,cust_008045,3123,porto alegre,RS
custid_005279_028289,cust_005279,34552,rio de janeiro,RJ
custid_013591_005287,cust_013591,36669,santos,SP
custid_002182_018444,cust_002182,41845,caxias do sul,RS
custid_005235_007041,cust_005235,56921,sao paulo,SP
custid_012408_002219,cust_012408,59851,uberlandia,MG
custid_003954_009865,cust_003954,91030,sao paulo,SP
custid_017698_022422,cust_017698,8674,belem,PA
custid_015527_016644,cust_015527,94418,sorocaba,
custid_004065_029278,cust_004065,95314,sorocaba,
custid_015762_026615,cust_015762,63369,vitoria,ES
custid_008558_012977,cust_008558,5767,campinas,SP
custid_003495_025477,cust_003495,44552,campinas,SP
custid_004699_020128,cust_004699,82826,sao paulo,SP
custid_010741_014594,cust_010741,21816,sao paulo,SP
custid_008476_018410,cust_008476,33042,natal,RN
custid_004063_006988,cust_004063,23885,belo horizonte,MG
custid_008909_020618,cust_008909,90786,vitoria,ES
custid_015134_001917,cust_015134,70733,santos,SP
custid_002266_001828,cust_002266,79584,sorocaba,SP
custid_013975_009765,cust_013975,19008,campinas,SP
custid_004069_012607,cust_004069,24997,santos,SP
custid_010315_012941,cust_010315,1960,sorocaba,SP
custid_016812_006233,cust_016812,47750,feira de santana,BA
custid_000668_029229,cust_000668,80861,feira de santana,BA
custid_010531_006283,cust_010531,18906,duque de caxias,RJ
custid_015912_004208,cust_015912,5753,sao luis,MA
custid_011970_012819,cust_011970,36786,rio de janeiro,RJ
custid_014489_016608,cust_014489,86176,florianopolis,SC
custid_015164_025299,cust_015164,97578,sorocaba,SP
custid_000701_026386,cust_000701,2817,sorocaba,SP
custid_016988_009333,cust_016988,86250,sorocaba,SP
custid_000873_006469,cust_000873,97074,salvador,BA
custid_005374_029350,cust_005374,29398,rio de janeiro,RJ
custid_009178_013746,cust_009178,63550,uberlandia,MG
custid_009551_015385,cust_009551,65362,brasilia,DF
custid_018958_013703,cust_018958,98269,porto alegre,RS
custid_017404_010954,cust_017404,23199,duque de caxias,RJ
custid_014114_000846,cust_014114,17939,sorocaba,SP
custid_001512_020673,cust_001512,70467,goiania,GO
custid_005916_005560,cust_005916,36312,aracaju,SE
custid_007068_013234,cust_007068,16898,rio de janeiro,RJ
custid_011474_014309,cust_011474,9118,santos,SP
custid_004912_018935,cust_004912,52615,campinas,SP
custid_017263_013917,cust_017263,8255,campinas,SP
custid_001766_027504,cust_001766,29759,sorocaba,SP
custid_012262_000117,cust_012262,65361,niteroi,RJ
custid_001470_008837,cust_001470,11213,sorocaba,
