order_id,customer_unique_id,order_status,order_purchase_timestamp,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_delay_days,order_value
order_026421,cust_014542,delivered,2017-08-10 08:53:00,2017-08-10,2017-08-10 13:54:49.732216878,2017-08-11 08:22:49.000000000,2017-08-23 05:22:38.000000000,2017-08-21 08:53:00,1.853912037037037,100.75
order_001798,cust_016376,delivered,2017-05-21 17:20:00,2017-05-21,2017-05-21 18:40:24.000000000,2017-05-24 05:02:38.249592507,2017-06-06 16:42:32.799359010,2017-05-31 17:20:00,5.973990733321875,191.91
order_012149,cust_004583,delivered,2017-02-03 10:25:00,2017-02-03,2017-02-03 15:56:32.000000000,2017-02-05 17:57:31.436508834,2017-02-16 16:23:30.786508896,2017-02-14 10:25:00,2.2489674364455556,36.83
order_009667,cust_018383,delivered,2017-05-04 17:12:00,2017-05-04,2017-05-04 21:50:42.017754012,2017-05-05 07:26:13.486211800,2017-05-19 15:09:27.945638898,2017-05-16 17:12:00,2.9149067782279863,424.19
order_021587,cust_018214,delivered,2018-05-22 19:50:00,2018-05-22,2018-05-22 21:44:12.673194397,2018-05-25 05:48:30.209561270,2018-06-01 10:34:10.039661629,2018-05-31 19:50:00,0.6140050886762616,23.479999999999997
order_024611,cust_002576,delivered,2018-05-04 10:17:00,2018-05-04,2018-05-04 15:11:19.720820685,2018-05-07 09:13:09.000000000,2018-05-17 08:22:07.339244205,2018-05-16 10:17:00,0.9202238338449652,107.83000000000001
order_021431,cust_007464,delivered,2016-12-25 14:53:00,2016-12-25,2016-12-25 19:18:17.000000000,2016-12-27 15:28:43.221757467,2017-01-07 21:39:40.850241576,2017-01-07 14:53:00,0.2824172481663889,64.60000000000001
order_006441,cust_001439,delivered,2017-06-03 05:40:00,2017-06-03,2017-06-03 07:26:26.159583802,2017-06-04 00:06:32.000000000,2017-06-15 14:52:59.334550413,2017-06-17 05:40:00,-1.6159799241850346,24.689999999999998
order_008636,cust_008900,delivered,2018-05-26 13:29:00,2018-05-26,2018-05-26 16:45:59.000000000,2018-05-28 22:31:55.104318733,2018-06-14 19:09:41.800579139,2018-06-06 13:29:00,8.236594914110405,331.23
order_024489,cust_008111,canceled,2017-06-28 22:19:00,2017-06-28,2017-06-29 02:32:15.000000000,,,2017-07-09 22:19:00,,78.08
order_015600,cust_007850,delivered,2017-12-10 21:04:00,2017-12-10,2017-12-10 23:56:02.000000000,2017-12-12 07:13:31.118268425,2017-12-20 20:31:41.386823280,2017-12-20 21:04:00,-0.022437652508333333,48.17
order_018743,cust_010546,delivered,2018-07-29 15:58:00,2018-07-29,2018-07-29 21:16:07.000000000,2018-08-02 19:02:23.000000000,2018-08-23 11:24:50.000000000,2018-08-17 15:58:00,5.810300925925926,63.36
order_029328,cust_006504,delivered,2017-04-07 08:40:00,2017-04-07,2017-04-07 11:55:58.467375442,2017-04-09 22:53:45.564891529,2017-04-17 04:31:10.618943547,2017-04-19 08:40:00,-2.1727937622274656,348.47
order_003654,cust_012420,delivered,2016-11-14 12:24:00,2016-11-14,2016-11-14 13:07:33.545642170,2016-11-14 19:43:58.461901281,2016-11-18 13:49:55.804762690,2016-11-21 12:24:00,-2.940326333765162,105.21000000000001
order_007052,cust_010302,delivered,2017-09-08 09:18:00,2017-09-08,2017-09-08 19:05:27.093089079,2017-09-09 10:52:48.927354333,2017-10-02 16:06:57.955515045,2017-09-22 09:18:00,10.284004114757465,25.97
order_015945,cust_017258,delivered,2017-11-02 12:18:00,2017-11-02,2017-11-02 23:39:32.045902437,2017-11-05 18:40:55.177129382,2017-11-21 08:30:01.006361502,2017-11-18 12:18:00,2.841678314369236,43.480000000000004
order_011371,cust_013696,delivered,2017-07-28 03:36:00,2017-07-28,2017-07-28 04:40:27.000000000,2017-07-29 00:12:16.968945528,2017-08-13 04:46:52.519010767,2017-08-08 03:36:00,5.049218970032025,446.95
order_015710,cust_009451,delivered,2016-07-25 13:28:00,2016-07-25,2016-07-25 15:43:48.015125100,2016-07-27 11:56:32.000000000,2016-08-05 06:12:46.000000000,2016-08-05 13:28:00,-0.30224537037037036,93.63999999999999
order_001286,cust_011135,delivered,2018-08-18 16:43:00,2018-08-18,2018-08-19 05:03:01.767245838,2018-08-22 16:58:18.000000000,2018-08-23 00:10:18.535554342,2018-08-24 16:43:00,-1.689368801454375,140.23
order_019914,cust_014293,delivered,2017-11-09 09:57:00,2017-11-09,2017-11-09 13:48:45.524739542,2017-11-10 12:15:31.002495154,2017-11-21 04:07:31.000000000,2017-11-22 09:57:00,-1.2426967592592593,81.47
order_020829,cust_015313,delivered,2017-11-15 08:21:00,2017-11-15,2017-11-15 15:42:20.562071853,2017-11-18 00:03:39.187009066,2017-11-25 22:40:03.496617880,2017-11-25 08:21:00,0.5965682478921297,221.25
order_002137,cust_016698,delivered,2017-11-13 14:45:00,2017-11-13,2017-11-13 20:32:13.752204673,2017-11-15 16:45:11.101351437,2017-12-03 21:55:12.924678373,2017-11-29 14:45:00,4.298760702295984,34.39
order_023171,cust_003253,delivered,2016-07-01 20:09:00,2016-07-01,2016-07-01 21:02:53.000000000,2016-07-05 06:04:59.635003548,2016-07-20 17:56:41.954696196,2016-07-13 20:09:00,6.908124475650417,321.56
order_010828,cust_012121,delivered,2018-01-01 13:03:00,2018-01-01,2018-01-01 14:33:11.000000000,2018-01-02 19:36:48.286218442,2018-01-10 04:31:14.273558158,2018-01-13 13:03:00,-3.355390352336134,88.16
order_012208,cust_017987,delivered,2018-04-07 19:33:00,2018-04-07,2018-04-07 22:40:26.416828030,2018-04-10 10:40:58.321296926,2018-04-19 02:27:56.476916472,2018-04-20 19:33:00,-1.711846331985278,75.06
order_012289,cust_015099,delivered,2016-06-08 18:20:00,2016-06-08,2016-06-09 05:07:45.013902090,2016-06-10 22:19:49.498148518,2016-06-20 15:55:37.426717426,2016-06-20 18:20:00,-0.10026126484460647,328.63
order_009873,cust_012505,delivered,2018-07-24 11:26:00,2018-07-24,2018-07-24 21:04:47.000000000,2018-07-25 12:27:03.669956927,2018-08-04 10:03:07.807967630,2018-08-05 11:26:00,-1.0575485188931713,164.55
order_021923,cust_007225,delivered,2017-11-07 23:56:00,2017-11-07,2017-11-08 02:18:55.495768778,2017-11-09 20:53:45.000000000,2017-11-24 05:15:50.000000000,2017-11-22 23:56:00,1.2221064814814815,31.880000000000003
order_016489,cust_009747,delivered,2018-01-14 11:10:00,2018-01-14,2018-01-14 14:59:08.014744585,2018-01-16 07:44:29.744249858,2018-01-25 10:30:02.905597444,2018-01-22 11:10:00,2.972255851822269,38.92
order_023695,cust_009498,delivered,2016-05-22 15:26:00,2016-05-22,2016-05-22 22:00:05.542949110,2016-05-25 19:42:00.491120057,2016-05-30 01:11:12.000000000,2016-06-02 15:26:00,-3.593611111111111,464.8
order_013467,cust_004531,delivered,2018-07-26 10:16:00,2018-07-26,2018-07-26 13:46:29.565405608,2018-07-26 21:51:51.743036561,2018-08-26 15:14:01.356001570,2018-08-15 10:16:00,11.20696013890706,81.68
order_006894,cust_012860,delivered,2018-05-27 21:37:00,2018-05-27,2018-05-28 05:27:57.958859436,2018-05-29 19:37:53.455498636,2018-06-10 02:18:03.043036007,2018-06-09 21:37:00,0.19517410921304396,36.5
order_009884,cust_007326,delivered,2016-12-14 18:39:00,2016-12-14,2016-12-15 01:03:41.979372904,2016-12-17 05:04:48.017600371,2016-12-22 16:56:59.544764349,2016-12-25 18:39:00,-3.070838602264479,139.86
order_003610,cust_010408,delivered,2017-02-18 10:17:00,2017-02-18,2017-02-18 18:03:40.429493558,2017-02-19 10:25:01.842619697,2017-03-02 09:28:30.299648797,2017-03-04 10:17:00,-2.033677087398183,298.6
order_027117,cust_017266,delivered,2018-02-16 09:49:00,2018-02-16,2018-02-16 17:21:51.094579552,2018-02-17 13:06:33.230520289,2018-02-23 01:12:18.028834543,2018-02-25 09:49:00,-2.358819110711308,56.86
order_024948,cust_003950,delivered,2017-07-21 17:04:00,2017-07-21,2017-07-21 21:09:23.000000000,2017-07-22 17:46:54.830122374,2017-08-04 23:25:20.612746458,2017-08-04 17:04:00,0.26482190678770834,105.09
order_007151,cust_000152,delivered,2016-11-24 11:07:00,2016-11-24,2016-11-24 12:13:01.545757797,2016-11-30 07:30:26.619452731,2016-12-07 02:47:26.000000000,2016-12-03 11:07:00,3.6530787037037036,133.94
order_017347,cust_009925,delivered,2016-02-02 21:46:00,2016-02-02,2016-02-03 01:28:22.000000000,2016-02-03 12:53:52.000000000,2016-02-10 07:49:15.488087902,2016-02-11 21:46:00,-1.5810707397233565,33.96
order_006012,cust_012833,delivered,2016-01-23 19:08:00,2016-01-23,2016-01-24 01:33:18.368919307,2016-01-26 21:14:09.000000000,2016-01-28 19:05:06.865661931,2016-01-30 19:08:00,-2.0020038696535765,53.87
order_013645,cust_013979,delivered,2017-02-25 16:33:00,2017-02-25,2017-02-25 21:10:23.000000000,2017-02-26 12:28:14.000000000,2017-03-09 19:57:17.000000000,2017-03-10 16:33:00,-0.8581365740740741,18.53
order_014113,cust_006548,unavailable,2016-05-27 10:23:00,2016-05-27,2016-05-27 14:06:40.616004831,,,2016-06-08 10:23:00,,190.85000000000002
order_004882,cust_012439,delivered,2017-10-07 19:56:00,2017-10-07,2017-10-08 02:25:40.531606296,2017-10-12 11:05:30.000000000,2017-10-15 12:48:17.118424562,2017-10-18 19:56:00,-3.2970240923083103,23.22
order_016524,cust_010385,delivered,2016-11-10 14:37:00,2016-11-10,2016-11-10 21:09:49.000000000,2016-11-15 19:55:53.733220957,2016-11-26 14:42:20.919468249,2016-11-22 14:37:00,4.003714345697326,28.96
order_013076,cust_014368,delivered,2017-12-29 19:00:00,2017-12-29,2017-12-30 00:24:00.000000000,2018-01-03 22:10:08.780664812,2018-01-18 18:34:29.789315313,2018-01-12 19:00:00,5.982289228186493,36.150000000000006
order_012611,cust_006408,delivered,2016-06-27 19:03:00,2016-06-27,2016-06-28 07:00:07.000000000,2016-06-29 17:25:24.939087771,2016-07-18 14:27:22.648028052,2016-07-13 19:03:00,4.808595463287639,41.510000000000005
order_012046,cust_015681,delivered,2016-08-18 09:22:00,2016-08-18,2016-08-18 21:53:13.000000000,2016-08-20 10:53:33.378625618,2016-08-29 06:44:31.964005586,2016-08-29 09:22:00,-0.10935226845386574,343.46000000000004
order_004146,cust_010132,delivered,2017-11-25 13:10:00,2017-11-25,2017-11-25 14:12:56.000000000,2017-11-29 02:42:40.221421761,2017-12-03 17:59:05.985154901,2017-12-03 13:10:00,0.20076371707061344,347.96
order_008906,cust_014351,delivered,2016-07-27 09:12:00,2016-07-27,2016-07-27 13:34:59.000000000,2016-07-28 23:39:04.569754487,2016-08-14 17:17:23.000000000,2016-08-09 09:12:00,5.337071759259259,101.81
order_023320,cust_010528,delivered,2018-03-06 16:20:00,2018-03-06,2018-03-06 21:35:17.012206551,2018-03-09 03:26:54.374203530,2018-03-26 10:43:35.032344215,2018-03-24 16:20:00,1.7663776891691552,188.92999999999998
order_006542,cust_011181,delivered,2018-08-14 09:39:00,2018-08-14,2018-08-14 11:19:22.609427181,2018-08-14 22:34:37.586623178,2018-08-29 19:15:15.049837514,2018-08-24 09:39:00,5.40017418793419,100.41
order_021627,cust_011116,delivered,2016-03-22 17:05:00,2016-03-22,2016-03-22 22:10:30.931536638,2016-03-24 11:44:48.000000000,2016-04-02 09:43:28.078518176,2016-03-30 17:05:00,2.693380538404815,17.439999999999998
order_026414,cust_000138,delivered,2018-08-27 20:06:00,2018-08-27,2018-08-28 04:45:21.796156951,2018-08-29 22:55:28.426564460,2018-09-15 09:26:47.208343543,2018-09-07 20:06:00,7.556101948420636,62.029999999999994
order_004431,cust_006498,delivered,2017-04-11 19:49:00,2017-04-11,2017-04-12 02:50:11.048208348,2017-04-14 06:57:46.801698741,2017-04-21 07:22:11.743669881,2017-04-15 19:49:00,5.481385922105105,310.29999999999995
order_027674,cust_015564,delivered,2016-11-24 12:19:00,2016-11-24,2016-11-24 14:19:40.000000000,2016-11-24 19:54:40.647661417,2016-12-08 09:56:39.000000000,2016-12-06 12:19:00,1.9011458333333333,33.31
order_000406,cust_007032,delivered,2018-02-05 12:59:00,2018-02-05,2018-02-05 17:27:01.000000000,2018-02-09 05:19:42.000000000,2018-02-26 11:11:07.932216216,2018-02-20 12:59:00,5.925091808058055,30.39
order_024596,cust_006412,delivered,2018-08-07 13:13:00,2018-08-07,2018-08-07 20:59:02.000000000,2018-08-08 03:28:23.706194198,2018-08-17 11:25:51.000000000,2018-08-17 13:13:00,-0.07440972222222222,228.16
order_025580,cust_018225,delivered,2018-06-07 16:44:00,2018-06-07,2018-06-08 01:19:27.072656851,2018-06-09 11:38:39.713687248,2018-06-16 18:57:02.000000000,2018-06-20 16:44:00,-3.9076157407407406,59.42
order_027692,cust_005344,delivered,2017-01-16 10:30:00,2017-01-16,2017-01-16 15:14:32.000000000,2017-01-18 15:43:12.857571929,2017-01-23 11:50:37.978872872,2017-01-25 10:30:00,-1.9440048741565743,135.39
order_013178,cust_016230,delivered,2017-01-06 18:04:00,2017-01-06,2017-01-07 00:50:18.000000000,2017-01-07 16:15:07.000000000,2017-01-17 15:25:35.000000000,2017-01-18 18:04:00,-1.1100115740740741,58.39
order_026987,cust_011789,delivered,2017-12-29 09:34:00,2017-12-29,2017-12-29 11:29:32.075106690,2017-12-29 16:17:32.075106690,2018-01-15 17:34:45.246682558,2018-01-13 09:34:00,2.333857021788866,386.04
order_027121,cust_002644,delivered,2016-01-04 10:01:00,2016-01-04,2016-01-04 11:49:17.000000000,2016-01-06 15:49:19.000000000,2016-01-15 21:13:05.746750194,2016-01-16 10:01:00,-0.5332668200209028,33.08
order_016173,cust_004702,delivered,2016-10-18 13:05:00,2016-10-18,2016-10-18 15:24:37.166918887,2016-10-20 04:30:35.471760163,2016-10-28 06:27:43.000000000,2016-10-28 13:05:00,-0.2758912037037037,15.52
order_021829,cust_004027,delivered,2017-09-22 07:11:00,2017-09-22,2017-09-22 10:49:05.309214262,2017-09-24 21:20:24.691406126,2017-10-08 06:29:31.732926396,2017-10-09 07:11:00,-1.0287993874259722,170.15
order_026966,cust_009459,delivered,2016-06-12 19:45:00,2016-06-12,2016-06-12 22:22:19.170861898,2016-06-14 00:56:25.000000000,2016-06-17 22:36:46.000000000,2016-06-16 19:45:00,1.1192824074074075,104.56
order_025519,cust_011041,delivered,2017-01-11 21:57:00,2017-01-11,2017-01-11 23:48:18.782421552,2017-01-14 17:27:14.419666195,2017-01-26 14:06:00.874229457,2017-01-23 21:57:00,2.6729267850631597,83.7
order_008234,cust_012459,delivered,2018-05-04 15:12:00,2018-05-04,2018-05-04 16:11:53.103258830,2018-05-08 11:54:33.613457811,2018-05-25 00:05:19.775096395,2018-05-20 15:12:00,4.370367767319387,160.46999999999997
order_011022,cust_002587,delivered,2017-10-19 13:09:00,2017-10-19,2017-10-19 21:12:26.169846357,2017-10-22 08:26:48.762619875,2017-10-28 11:46:25.395631668,2017-10-29 13:09:00,-1.0573449579668055,45.0
order_014051,cust_000336,delivered,2016-08-09 12:18:00,2016-08-09,2016-08-09 18:55:43.000000000,2016-08-14 12:37:06.000000000,2016-08-24 07:59:33.000000000,2016-08-22 12:18:00,1.8205208333333334,37.22
order_011563,cust_002370,delivered,2018-02-24 21:48:00,2018-02-24,2018-02-25 05:06:55.000000000,2018-02-27 00:42:37.177516690,2018-03-02 23:23:58.635131193,2018-03-05 21:48:00,-2.933349130426007,174.18
order_011556,cust_001789,delivered,2016-06-11 19:25:00,2016-06-11,2016-06-11 21:56:43.000000000,2016-06-12 14:53:00.700894955,2016-06-24 10:48:03.984057966,2016-06-26 19:25:00,-2.358981665995764,139.91
order_020783,cust_017103,delivered,2018-02-17 18:50:00,2018-02-17,2018-02-18 04:28:33.399577201,2018-02-19 05:08:36.783475936,2018-03-01 14:48:43.291827130,2018-02-28 18:50:00,0.8324455072584491,192.78
order_016353,cust_010374,delivered,2016-07-27 21:03:00,2016-07-27,2016-07-27 23:30:52.432217150,2016-07-30 14:03:09.738425410,2016-08-07 07:59:38.704517153,2016-08-09 21:03:00,-2.543996475495914,59.03
order_021636,cust_007598,delivered,2017-11-07 15:26:00,2017-11-07,2017-11-08 05:38:59.000000000,2017-11-09 02:41:39.000000000,2017-11-21 01:12:01.072380197,2017-11-19 15:26:00,1.40695685625228,50.8
order_000011,cust_009391,delivered,2017-08-04 14:31:00,2017-08-04,2017-08-04 21:20:32.288897517,2017-08-08 16:34:14.000000000,2017-08-18 02:12:55.872106866,2017-08-19 14:31:00,-1.5125477765409028,117.33
order_004760,cust_016880,delivered,2016-10-20 11:26:00,2016-10-20,2016-10-20 20:27:21.975674336,2016-10-21 15:17:41.842817193,2016-10-29 00:36:56.603980130,2016-10-29 11:26:00,-0.45073375022997686,32.98
order_001177,cust_007112,delivered,2017-09-08 23:33:00,2017-09-08,2017-09-09 07:16:08.680325970,2017-09-12 02:03:27.857550877,2017-09-23 14:10:50.614186596,2017-09-19 23:33:00,3.609613590122639,25.93
order_026523,cust_000777,delivered,2016-04-30 19:34:00,2016-04-30,2016-04-30 22:57:00.881343700,2016-05-01 10:58:56.000000000,2016-05-21 15:56:11.762916195,2016-05-12 19:34:00,8.848747255974478,216.12
order_010693,cust_004018,delivered,2018-08-18 16:32:00,2018-08-18,2018-08-19 05:31:13.003268035,2018-08-22 15:57:39.396416050,2018-08-23 05:23:27.633975162,2018-08-25 16:32:00,-2.464263495657847,60.97
order_002863,cust_004385,delivered,2018-03-07 20:28:00,2018-03-07,2018-03-08 03:17:18.442669598,2018-03-10 22:25:13.776139862,2018-03-16 00:51:21.972314009,2018-03-19 20:28:00,-3.8171068019211924,67.66
order_006471,cust_008427,delivered,2017-11-06 11:43:00,2017-11-06,2017-11-06 13:32:50.044200790,2017-11-08 01:07:15.000000000,2017-11-24 05:42:06.333102651,2017-11-24 11:43:00,-0.2506211446452431,57.290000000000006
order_022612,cust_004949,delivered,2016-10-10 13:07:00,2016-10-10,2016-10-10 21:14:44.547652614,2016-10-13 01:16:39.000000000,2016-10-18 15:03:07.788354039,2016-10-18 13:07:00,0.08064569854211806,140.48000000000002
order_009218,cust_016456,delivered,2018-07-22 23:11:00,2018-07-22,2018-07-23 03:48:13.000000000,2018-07-25 10:27:53.000000000,2018-08-04 09:39:38.324942819,2018-08-04 23:11:00,-0.5634453131618171,236.81
order_012040,cust_003740,delivered,2017-12-11 16:05:00,2017-12-11,2017-12-12 05:34:50.635217497,2017-12-12 23:11:35.091812596,2017-12-26 07:55:23.444777211,2017-12-25 16:05:00,0.6599935738103125,84.98
order_002989,cust_010023,delivered,2017-07-21 16:26:00,2017-07-21,2017-07-21 20:20:23.678955165,2017-07-22 23:55:03.872861045,2017-08-02 02:01:41.253390919,2017-08-01 16:26:00,0.3997830253578588,70.89
order_025537,cust_012000,delivered,2017-11-30 20:24:00,2017-11-30,2017-12-01 00:39:06.988072982,2017-12-01 12:11:35.434300553,2017-12-07 18:26:24.946903177,2017-12-08 20:24:00,-1.081655707139155,17.33
order_027465,cust_005680,delivered,2018-01-09 18:26:00,2018-01-09,2018-01-09 22:17:22.685954047,2018-01-10 13:01:41.090255120,2018-01-22 11:14:17.193854045,2018-01-20 18:26:00,1.7001990029403358,108.78
order_023501,cust_008781,delivered,2018-04-29 13:01:00,2018-04-29,2018-04-30 01:38:45.000000000,2018-05-03 10:01:49.000000000,2018-05-14 18:54:05.763870455,2018-05-10 13:01:00,4.245205600352488,513.96
order_011207,cust_015395,delivered,2017-06-25 16:36:00,2017-06-25,2017-06-26 00:14:24.640415556,2017-06-27 01:15:26.793387252,2017-07-02 19:36:04.450542219,2017-07-03 16:36:00,-0.8749484890946875,92.38
order_007010,cust_008320,delivered,2017-12-21 06:28:00,2017-12-21,2017-12-21 15:23:49.000000000,2017-12-25 08:11:26.717114383,2018-01-01 13:39:39.000000000,2018-01-02 06:28:00,-0.7002430555555555,15.1
order_011530,cust_016700,delivered,2018-02-10 22:33:00,2018-02-10,2018-02-11 09:22:38.000000000,2018-02-13 18:29:20.673212453,2018-02-14 21:19:30.875691466,2018-02-15 22:33:00,-1.051031531348773,40.650000000000006
order_014437,cust_016748,delivered,2017-07-06 20:12:00,2017-07-06,2017-07-06 23:35:31.000000000,2017-07-08 17:46:02.874239137,2017-07-19 10:03:15.000000000,2017-07-16 20:12:00,2.5772569444444446,264.86
order_022443,cust_003108,delivered,2017-05-15 19:52:00,2017-05-15,2017-05-16 05:11:03.805792388,2017-05-17 13:16:03.000000000,2017-05-22 21:14:55.540250640,2017-05-23 19:52:00,-0.9424127285805556,120.36
order_008927,cust_017434,delivered,2016-11-26 17:44:00,2016-11-26,2016-11-26 21:23:32.811768529,2016-11-28 21:46:56.765895433,2016-12-05 14:53:04.000000000,2016-12-06 17:44:00,-1.1187037037037038,474.78
order_012592,cust_015188,delivered,2016-10-20 22:11:00,2016-10-20,2016-10-21 01:31:31.465411036,2016-10-22 07:42:51.000000000,2016-10-28 11:28:42.941979908,2016-10-30 22:11:00,-2.446030764121435,354.92
order_017824,cust_005985,delivered,2016-07-05 12:44:00,2016-07-05,2016-07-05 16:50:32.254631391,2016-07-08 07:27:05.084102745,2016-07-22 07:10:13.934046161,2016-07-18 12:44:00,3.7682168292379745,15.75
order_029875,cust_008220,delivered,2017-07-18 01:47:00,2017-07-18,2017-07-18 05:36:39.000000000,2017-07-20 11:31:32.000000000,2017-07-28 22:54:23.000000000,2017-07-28 01:47:00,0.8801273148148148,39.84
order_002875,cust_010258,delivered,2018-07-01 14:25:00,2018-07-01,2018-07-01 17:02:14.091400552,2018-07-04 14:53:30.127855100,2018-07-18 22:25:23.066550336,2018-07-11 14:25:00,7.333600307295555,128.63
order_012178,cust_003440,delivered,2016-04-26 08:11:00,2016-04-26,2016-04-26 11:43:09.000000000,2016-04-29 00:47:30.000000000,2016-05-14 20:36:47.000000000,2016-05-11 08:11:00,3.5179050925925925,20.41
order_009108,cust_017870,delivered,2016-11-28 14:43:00,2016-11-28,2016-11-28 22:14:54.000000000,2016-11-30 00:07:43.000000000,2016-12-06 12:20:43.690043457,2016-12-09 14:43:00,-3.0987998837562842,27.990000000000002
order_002190,cust_001661,delivered,2017-12-23 22:20:00,2017-12-23,2017-12-24 04:40:57.765563386,2017-12-24 13:59:11.428703961,2018-01-02 09:07:35.248986085,2018-01-03 22:20:00,-1.5502864700684607,93.89
order_028402,cust_001081,delivered,2017-07-27 23:56:00,2017-07-27,2017-07-28 14:55:02.632660134,2017-07-30 08:59:59.624492690,2017-08-06 17:37:30.099657196,2017-08-03 23:56:00,2.7371539312175464,671.84
order_023616,cust_006475,delivered,2017-10-22 19:12:00,2017-10-22,2017-10-23 03:33:44.000000000,2017-10-26 12:05:18.700003978,2017-11-05 22:11:50.000000000,2017-11-04 19:12:00,1.1248842592592592,225.07
order_003726,cust_001774,delivered,2018-02-15 19:08:00,2018-02-15,2018-02-16 00:18:19.189000120,2018-02-18 01:48:11.000000000,2018-02-22 09:55:33.616811060,2018-02-23 19:08:00,-1.3836386943164352,576.99
order_019156,cust_002397,delivered,2016-10-15 07:45:00,2016-10-15,2016-10-15 17:06:27.673409196,2016-10-15 21:54:27.673409196,2016-10-20 02:31:02.718195417,2016-10-23 07:45:00,-3.2180240949604513,25.869999999999997
order_026200,cust_018227,delivered,2016-04-22 19:04:00,2016-04-22,2016-04-23 01:50:19.280864118,2016-04-26 15:00:38.000000000,2016-05-18 09:04:22.178308042,2016-05-14 19:04:00,3.5835900267134493,17.57
order_016838,cust_009523,delivered,2016-08-10 08:27:00,2016-08-10,2016-08-10 18:59:44.841113847,2016-08-11 23:13:27.834579688,2016-08-25 02:09:31.226630976,2016-08-24 08:27:00,0.73786141934,18.68
order_009013,cust_017216,delivered,2018-03-02 22:10:00,2018-03-02,2018-03-03 00:50:19.979624204,2018-03-04 16:39:28.771569682,2018-03-16 10:29:44.000000000,2018-03-17 22:10:00,-1.4862962962962962,220.75
order_008189,cust_013182,delivered,2018-06-09 14:10:00,2018-06-09,2018-06-09 17:40:37.948255682,2018-06-12 02:55:12.032182625,2018-06-18 19:22:42.000000000,2018-06-20 14:10:00,-1.7828472222222222,303.72
order_001367,cust_006144,delivered,2016-04-10 13:49:00,2016-04-10,2016-04-11 01:11:10.000000000,2016-04-13 14:12:03.524976063,2016-04-21 04:20:39.476707143,2016-04-23 13:49:00,-2.3946819825562153,14.18
order_003712,cust_007959,delivered,2018-01-05 21:23:00,2018-01-05,2018-01-06 03:55:59.407009011,2018-01-09 06:07:55.000000000,2018-01-17 04:35:47.551986742,2018-01-18 21:23:00,-1.6994496297830786,179.85000000000002
order_005450,cust_001755,delivered,2017-10-19 09:21:00,2017-10-19,2017-10-19 22:02:17.000000000,2017-10-25 05:11:53.618840853,2017-10-29 10:20:54.597615439,2017-11-01 09:21:00,-2.958395860932419,57.72
order_017772,cust_017757,delivered,2017-08-08 11:33:00,2017-08-08,2017-08-08 14:51:14.388447016,2017-08-11 12:30:58.011965462,2017-08-27 13:32:51.953730547,2017-08-22 11:33:00,5.083240205214664,851.24
order_025426,cust_011233,delivered,2016-07-02 05:08:00,2016-07-02,2016-07-02 07:15:19.575401692,2016-07-04 11:47:39.000000000,2016-07-26 23:56:18.933871816,2016-07-21 05:08:00,5.783552475368241,243.27999999999997
order_015638,cust_014989,delivered,2016-04-25 16:10:00,2016-04-25,2016-04-25 18:30:42.000000000,2016-04-27 02:55:05.416126333,2016-05-07 20:40:34.753067266,2016-05-09 16:10:00,-1.8120977654251622,76.36000000000001
order_001000,cust_011091,delivered,2018-07-02 11:07:00,2018-07-02,2018-07-02 15:23:46.000000000,2018-07-06 00:21:26.539717760,2018-07-08 03:33:50.000000000,2018-07-11 11:07:00,-3.314699074074074,366.96000000000004
order_007761,cust_017782,delivered,2018-04-14 23:40:00,2018-04-14,2018-04-15 06:33:57.000000000,2018-04-16 17:48:22.758706776,2018-04-27 00:26:16.000000000,2018-04-26 23:40:00,0.03212962962962963,133.94
order_003553,cust_002029,delivered,2018-04-22 14:24:00,2018-04-22,2018-04-23 00:02:19.000000000,2018-04-24 07:35:30.816499559,2018-05-02 21:48:46.019922853,2018-05-02 14:24:00,0.30886597132931715,168.81
order_004114,cust_004920,delivered,2017-08-12 17:12:00,2017-08-12,2017-08-13 01:19:47.760162589,2017-08-18 05:33:07.000000000,2017-08-18 12:45:07.034884759,2017-08-19 17:12:00,-1.1853352443893634,98.59
order_026213,cust_004278,delivered,2018-02-07 03:44:00,2018-02-07,2018-02-07 06:45:58.569805757,2018-02-10 04:02:50.637628585,2018-02-20 07:11:19.835277578,2018-02-20 03:44:00,0.1439795749719676,239.8
order_001667,cust_017861,delivered,2018-05-04 23:07:00,2018-05-04,2018-05-05 03:02:34.327528525,2018-05-05 23:59:01.062844628,2018-05-13 13:59:20.000000000,2018-05-17 23:07:00,-4.380324074074074,58.93
order_003173,cust_004774,delivered,2016-09-07 21:56:00,2016-09-07,2016-09-08 04:49:13.058227442,2016-09-08 22:05:26.439888390,2016-09-19 14:11:39.902083410,2016-09-20 21:56:00,-1.3224548369975695,586.14
order_015740,cust_011965,delivered,2017-07-19 23:28:00,2017-07-19,2017-07-20 03:48:48.700578296,2017-07-21 16:55:34.005079745,2017-07-29 07:03:47.000000000,2017-07-30 23:28:00,-1.6834837962962963,483.47999999999996
order_025923,cust_017027,delivered,2016-07-12 18:53:00,2016-07-12,2016-07-13 01:13:06.000000000,2016-07-15 22:30:19.000000000,2016-07-16 05:42:19.000000000,2016-07-16 18:53:00,-0.5490856481481482,193.23000000000002
