order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_022664,custid_005817_022664,delivered,2016-06-26 22:50:00,06/27/2016 06:13:25,2016-06-28 21:57:42.233228430,06/29/2016 05:09:42,2016-07-02 22:50:00
order_029049,custid_010940_029049,delivered,2016-07-17 13:54:00,2016-07-17 17:00:06.080976424,07/20/2016 19:55:51,2016-08-05 10:54:43.511808098,2016-08-06 13:54:00
order_013983,custid_003161_013983,delivered,2017-05-22 19:14:00,2017-05-22 23:07:02.549829008,2017-05-23 21:38:05.810603599,2017-05-25 12:45:29.517365637,2017-05-28 19:14:00
order_001079,custid_003747_001079,canceled,2017-05-04 17:15:00,2017-05-05 04:03:02.661231445,,,2017-05-14 17:15:00
order_018610,custid_013766_018610,delivered,2016-12-26 09:45:00,2016-12-26 18:31:11.091805878,2016-12-27 14:37:35.026971821,2017-01-12 09:23:27.444889022,2017-01-06 09:45:00
order_015451,custid_010714_015451,delivered,08/11/2018 11:34:00,08/11/2018 21:49:11,08/13/2018 14:34:09,2018-08-24 04:41:49.684334899,2018-08-22 11:34:00
order_026755,custid_000293_026755,delivered,2017-03-28 04:33:00,03/28/2017 14:32:08,03/28/2017 23:42:46,04/08/2017 11:21:40,2017-04-09 04:33:00
order_017726,custid_003072_017726,delivered,2018-03-09 14:34:00,03/10/2018 00:17:02,2018-03-10 18:11:06.829349593,2018-03-28 07:21:02.808878917,2018-03-27 14:34:00
order_025059,custid_004260_025059,delivered,05/02/2017 10:14:00,2017-05-02 10:52:14.517102357,05/05/2017 02:14:05,05/31/2017 06:50:22,05/20/2017 10:14:00
order_018203,custid_017588_018203,delivered,2018-05-14 18:07:00,2018-05-14 23:10:15.058599249,2018-05-16 19:51:22.587607175,06/12/2018 20:52:28,06/05/2018 18:07:00
order_019645,custid_001195_019645,canceled,2016-05-17 14:27:00,2016-05-18 03:00:55.427416999,,,2016-05-29 14:27:00
order_005649,custid_008423_005649,delivered,2016-01-06 18:25:00,01/07/2016 00:57:45,01/07/2016 17:27:23,01/19/2016 19:20:47,2016-01-20 18:25:00
order_015300,custid_008362_015300,delivered,04/11/2017 19:09:00,2017-04-11 23:36:33.706410285,2017-04-15 09:50:43.898807668,2017-04-22 19:14:49.329379585,2017-04-20 19:09:00
order_024840,custid_009364_024840,delivered,2016-11-12 11:56:00,2016-11-12 19:16:27.121034263,11/16/2016 12:53:53,2016-11-20 14:49:51.662671498,2016-11-23 11:56:00
order_014506,custid_010314_014506,shipped,2018-08-26 16:02:00,2018-08-28 03:36:22.258774761,2018-08-28 13:04:59.132739963,,2018-09-05 16:02:00
order_003862,custid_017203_003862,delivered,09/02/2016 14:53:00,2016-09-02 16:24:11.012971033,2016-09-04 13:33:09.670151823,09/11/2016 09:08:01,2016-09-12 14:53:00
order_002936,custid_006865_002936,delivered,2017-10-28 02:56:00,2017-10-28 07:24:00.876489866,2017-10-29 16:41:24.878930395,2017-11-19 13:55:00.548531373,2017-11-11 02:56:00
order_003917,custid_006423_003917,delivered,2017-06-14 08:03:00,2017-06-14 14:36:02.673783259,2017-06-17 22:15:14.752378091,2017-06-30 08:33:21.153004565,2017-06-30 08:03:00
order_001689,custid_006282_001689,delivered,2016-11-15 18:24:00,2016-11-15 21:50:35.981640751,11/18/2016 00:12:06,2016-12-01 07:40:15.777379777,11/29/2016 18:24:00
order_014347,custid_008127_014347,delivered,2017-05-17 17:11:00,2017-05-17 20:38:40.618043179,2017-05-18 11:01:25.817655108,2017-05-28 10:02:23.396242431,05/31/2017 17:11:00
order_000305,custid_002978_000305,delivered,2017-09-17 16:44:00,2017-09-18 10:36:16.225404092,2017-09-22 02:45:48.919377105,2017-10-01 06:26:57.693663913,2017-09-28 16:44:00
order_004056,custid_001337_004056,delivered,2016-08-17 14:47:00,2016-08-17 20:10:05.035276510,08/19/2016 16:55:07,2016-08-23 18:03:32.563554893,2016-08-25 14:47:00
order_019824,custid_001833_019824,delivered,02/05/2017 20:02:00,02/05/2017 22:52:51,2017-02-08 07:47:52.335812483,2017-02-19 20:40:51.585925260,02/17/2017 20:02:00
order_019383,custid_013472_019383,delivered,2018-05-26 09:56:00,2018-05-26 18:50:43.804400036,2018-05-27 05:05:40.043812722,06/02/2018 23:50:18,2018-06-02 09:56:00
order_024133,custid_007005_024133,delivered,01/17/2016 16:40:00,2016-01-17 21:52:00.134547278,2016-01-19 13:50:56.557798904,2016-02-02 11:19:20.943272363,2016-01-30 16:40:00
order_009837,custid_010980_009837,delivered,2017-01-14 19:51:00,01/15/2017 04:34:07,2017-01-15 18:49:12.716439926,01/24/2017 12:50:22,2017-01-24 19:51:00
order_017615,custid_001527_017615,delivered,2017-10-31 20:09:00,2017-10-31 22:05:27.100963028,2017-11-01 23:00:52.012786817,11/13/2017 10:51:07,11/13/2017 20:09:00
order_009706,custid_016913_009706,delivered,2017-11-16 21:44:00,2017-11-17 01:21:12.053895103,2017-11-18 14:32:44.745703123,2017-11-23 00:20:42.400416635,2017-11-22 21:44:00
order_002313,custid_005357_002313,delivered,2016-11-15 13:54:00,2016-11-15 22:16:18.418687881,11/17/2016 03:50:08,2016-11-24 17:55:22.868995280,2016-11-25 13:54:00
order_027170,custid_015410_027170,shipped,2018-08-18 20:12:00,2018-08-19 04:44:03.096965090,2018-08-22 19:46:11.327006767,,2018-08-30 20:12:00
order_022640,custid_003655_022640,delivered,2018-04-14 18:15:00,04/15/2018 00:16:01,04/16/2018 13:57:20,04/26/2018 11:25:14,04/25/2018 18:15:00
order_023537,custid_018569_023537,delivered,2017-04-25 18:51:00,2017-04-25 22:07:14.750776477,2017-04-27 07:24:54.679766414,2017-05-23 07:45:59.201910209,05/16/2017 18:51:00
order_025054,custid_002122_025054,delivered,2017-10-19 15:41:00,2017-10-19 20:18:28.112390835,10/20/2017 17:28:23,2017-10-25 08:58:03.517506607,2017-10-26 15:41:00
order_027971,custid_016178_027971,delivered,03/23/2018 07:58:00,03/23/2018 10:56:23,2018-03-24 18:00:07.377516897,2018-04-16 12:58:09.983625897,2018-04-10 07:58:00
order_020705,custid_007240_020705,delivered,2018-01-18 14:24:00,01/18/2018 17:14:31,2018-01-19 17:38:42.999889338,2018-02-08 02:14:58.309977629,2018-01-30 14:24:00
order_009030,custid_005967_009030,delivered,2016-07-10 13:00:00,2016-07-10 18:24:52.978030927,07/13/2016 10:08:13,2016-07-24 05:13:30.202971862,07/23/2016 13:00:00
order_002062,custid_011291_002062,delivered,2017-12-15 15:54:00,12/15/2017 21:31:25,12/17/2017 23:53:18,2017-12-29 04:55:43.821437402,12/29/2017 15:54:00
order_006470,custid_016544_006470,delivered,2017-09-29 10:06:00,09/29/2017 12:59:45,2017-09-30 22:11:40.822011703,2017-10-10 00:38:18.187013598,2017-10-12 10:06:00
order_017400,custid_003129_017400,delivered,2017-02-24 13:23:00,02/25/2017 05:29:02,2017-02-25 10:17:02.158255512,2017-03-19 23:03:48.765685437,2017-03-15 13:23:00
order_006477,custid_000729_006477,delivered,2018-05-26 14:13:00,05/26/2018 18:07:03,2018-05-27 06:17:20.876643668,06/12/2018 02:31:25,06/08/2018 14:13:00
order_020283,custid_003251_020283,delivered,11/17/2016 12:43:00,2016-11-17 16:39:27.727754571,2016-11-19 23:46:50.100239114,2016-11-25 13:55:18.469459088,11/27/2016 12:43:00
order_019951,custid_012638_019951,delivered,2017-05-29 08:50:00,05/29/2017 14:40:25,2017-06-03 02:50:19.223556262,2017-06-04 05:59:03.289102756,2017-06-06 08:50:00
order_005452,custid_005801_005452,delivered,2017-06-02 09:35:00,2017-06-02 12:25:28.442396011,06/05/2017 00:04:20,2017-06-14 10:05:45.997669851,2017-06-11 09:35:00
order_011279,custid_001640_011279,delivered,2016-04-08 10:37:00,2016-04-08 13:53:58.190172816,2016-04-08 18:41:58.190172816,2016-04-16 05:54:53.336736821,2016-04-19 10:37:00
order_028163,custid_000055_028163,delivered,11/29/2017 16:01:00,2017-11-29 22:50:26.350267630,2017-12-01 02:49:18.653449486,2017-12-10 04:24:20.251543438,2017-12-11 16:01:00
order_009906,custid_018886_009906,processing,08/27/2018 17:30:00,08/28/2018 02:45:43,,,2018-09-10 17:30:00
order_030068,custid_017309_030068,delivered,2018-07-18 13:38:00,2018-07-18 15:34:44.755089810,07/19/2018 07:14:34,2018-07-31 11:47:09.229842469,08/03/2018 13:38:00
order_004270,custid_008805_004270,delivered,2017-08-11 15:03:00,2017-08-11 22:41:18.301048512,2017-08-12 17:54:47.849108224,08/24/2017 00:47:48,2017-08-23 15:03:00
order_008531,custid_015924_008531,delivered,2016-08-01 16:31:00,2016-08-01 20:56:48.242084433,08/02/2016 23:30:55,2016-08-12 18:08:14.402308254,2016-08-13 16:31:00
order_028404,custid_003284_028404,delivered,2016-06-19 15:12:00,06/19/2016 18:22:21,06/21/2016 11:54:52,06/28/2016 20:24:07,06/30/2016 15:12:00
order_020470,custid_000083_020470,delivered,2017-04-26 21:55:00,04/27/2017 09:33:28,04/27/2017 17:18:47,05/01/2017 02:16:06,2017-05-03 21:55:00
order_023047,custid_006619_023047,delivered,2017-10-25 11:08:00,10/25/2017 14:06:41,2017-10-27 08:47:54.970774397,2017-10-29 03:59:54.970774397,10/31/2017 11:08:00
order_009095,custid_016647_009095,delivered,05/23/2018 15:07:00,2018-05-23 23:53:10.484382468,2018-05-24 07:18:10.360932128,2018-05-30 12:45:14.572789012,05/31/2018 15:07:00
order_027299,custid_002897_027299,delivered,2017-03-31 09:13:00,03/31/2017 17:23:04,2017-04-04 17:19:22.988020001,04/09/2017 14:38:59,2017-04-10 09:13:00
order_024121,custid_015528_024121,delivered,2017-05-25 15:36:00,2017-05-25 20:55:54.291245160,2017-05-27 07:33:18.720929148,06/08/2017 15:29:50,2017-06-06 15:36:00
order_016972,custid_005123_016972,delivered,2017-02-12 20:57:00,02/13/2017 02:46:25,02/14/2017 06:46:17,02/20/2017 18:12:27,2017-02-19 20:57:00
order_003365,custid_014647_003365,delivered,2017-11-02 08:51:00,2017-11-02 14:31:39.543603772,2017-11-04 07:16:15.061185605,2017-11-20 01:12:42.431401369,2017-11-17 08:51:00
order_019054,custid_018314_019054,delivered,2017-10-10 21:24:00,2017-10-11 01:32:57.001956734,2017-10-12 16:37:27.339840194,2017-11-02 21:10:19.748409020,2017-10-26 21:24:00
order_005515,custid_013430_005515,delivered,2018-02-09 17:34:00,2018-02-09 20:40:33.165278744,2018-02-11 01:36:16.933941536,2018-03-01 01:50:22.808556234,2018-02-22 17:34:00
order_011781,custid_009933_011781,unavailable,08/06/2017 08:37:00,08/06/2017 17:19:49,,,08/14/2017 08:37:00
order_016482,custid_007141_016482,delivered,11/18/2016 11:19:00,2016-11-18 12:41:50.928696627,11/20/2016 09:28:27,2016-11-28 16:22:26.008337056,12/01/2016 11:19:00
order_015310,custid_000033_015310,delivered,2018-07-03 22:53:00,2018-07-04 07:13:56.742032472,2018-07-05 06:39:05.272112634,2018-07-14 12:13:25.146151315,07/14/2018 22:53:00
order_002395,custid_000281_002395,delivered,2018-04-24 16:14:00,2018-04-24 18:55:56.013100022,2018-04-25 22:48:47.013235394,2018-05-01 21:38:03.515800491,2018-05-04 16:14:00
order_023630,custid_014471_023630,delivered,2018-05-29 15:22:00,2018-05-29 22:48:59.122995327,2018-05-30 15:09:06.398950803,2018-06-25 16:18:15.315185144,06/17/2018 15:22:00
order_005506,custid_014001_005506,delivered,2017-10-30 14:13:00,10/30/2017 18:13:19,10/30/2017 23:01:19,2017-11-09 20:45:17.322418979,2017-11-07 14:13:00
order_018554,custid_013981_018554,delivered,07/01/2016 18:46:00,2016-07-01 19:47:22.006424643,2016-07-04 03:17:12.426273825,2016-07-20 17:51:56.650789192,2016-07-14 18:46:00
order_000924,custid_011355_000924,delivered,2017-12-01 15:00:00,2017-12-01 17:57:09.033752721,2017-12-01 22:45:09.033752721,2017-12-14 17:07:11.428360708,12/17/2017 15:00:00
order_008134,custid_002959_008134,delivered,12/01/2017 21:40:00,2017-12-02 03:38:22.146746462,12/02/2017 21:55:10,12/15/2017 20:15:42,12/12/2017 21:40:00
order_025259,custid_013278_025259,delivered,11/17/2017 13:08:00,11/17/2017 13:31:41,2017-11-19 23:32:56.592869515,2017-12-02 19:27:54.310910635,12/02/2017 13:08:00
order_012070,custid_010044_012070,delivered,2018-04-23 12:26:00,2018-04-23 23:19:23.266635943,2018-04-25 00:00:56.687098720,2018-04-29 06:12:17.461394320,2018-05-01 12:26:00
order_017737,custid_000713_017737,delivered,2017-12-03 14:40:00,2017-12-03 21:43:44.215243419,12/05/2017 06:17:23,2017-12-16 03:08:19.560003212,2017-12-16 14:40:00
order_011706,custid_014956_011706,delivered,2017-10-16 20:25:00,2017-10-16 22:25:09.352234310,2017-10-21 05:01:54.329611287,2017-11-04 05:29:28.621221152,2017-11-03 20:25:00
order_008671,custid_010649_008671,delivered,04/18/2017 11:39:00,2017-04-18 15:07:30.187259086,2017-04-21 16:44:20.879517635,04/28/2017 04:18:09,2017-04-30 11:39:00
order_003124,custid_013770_003124,delivered,08/03/2016 13:10:00,2016-08-03 18:29:49.044532386,2016-08-05 21:16:39.459729643,2016-08-16 04:48:13.107257580,2016-08-12 13:10:00
order_022057,custid_015105_022057,delivered,2016-12-04 14:29:00,2016-12-04 18:28:40.377407596,2016-12-07 02:10:22.943549350,12/17/2016 11:23:31,12/14/2016 14:29:00
order_019158,custid_008803_019158,delivered,2016-11-11 14:32:00,2016-11-11 21:33:27.174446032,2016-11-12 16:08:36.817873482,2016-11-20 21:11:29.270423439,2016-11-21 14:32:00
order_007620,custid_018718_007620,delivered,2017-12-06 20:35:00,2017-12-06 21:41:13.398275347,2017-12-07 22:57:22.277075393,2017-12-25 18:44:36.233755237,12/20/2017 20:35:00
order_006559,custid_008764_006559,delivered,10/31/2017 18:53:00,2017-10-31 23:51:02.071117488,2017-11-02 03:03:23.052929278,2017-11-22 16:52:42.239280966,11/15/2017 18:53:00
order_023866,custid_004098_023866,delivered,06/17/2017 22:42:00,2017-06-18 01:40:00.043777027,2017-06-21 02:02:13.815539148,2017-06-26 20:54:55.853168333,06/27/2017 22:42:00
order_009145,custid_014934_009145,delivered,2016-12-02 18:53:00,12/02/2016 21:29:07,2016-12-06 11:04:17.743420471,2016-12-11 07:53:29.751712918,2016-12-13 18:53:00
order_012720,custid_007296_012720,delivered,07/05/2018 16:47:00,07/05/2018 18:18:55,2018-07-08 06:56:59.939956489,2018-07-16 00:54:39.694728973,2018-07-16 16:47:00
order_009846,custid_012044_009846,delivered,2018-03-23 12:37:00,2018-03-23 19:36:58.762932900,2018-03-29 01:30:23.087293044,04/10/2018 21:05:12,04/08/2018 12:37:00
order_026345,custid_018519_026345,delivered,01/21/2017 18:57:00,01/22/2017 09:49:08,01/23/2017 21:05:24,2017-02-02 04:04:28.341958659,2017-02-03 18:57:00
order_029297,custid_015208_029297,delivered,2017-10-08 16:39:00,2017-10-08 20:58:29.036181993,2017-10-11 18:13:21.364369569,2017-10-19 15:34:32.329634682,10/22/2017 16:39:00
order_009627,custid_005153_009627,delivered,2018-06-29 13:03:00,06/29/2018 17:33:54,2018-07-01 02:47:35.594825975,2018-07-08 07:19:18.672962831,07/09/2018 13:03:00
order_005798,custid_018517_005798,delivered,2018-01-23 18:54:00,2018-01-24 08:25:48.992748218,2018-01-24 21:10:00.963130475,2018-02-03 00:57:49.614803594,2018-02-03 18:54:00
order_022366,custid_012316_022366,delivered,07/18/2016 17:15:00,07/18/2016 22:19:20,2016-07-20 12:14:57.483614899,2016-07-28 08:11:15.703974445,2016-07-29 17:15:00
order_005882,custid_003279_005882,delivered,2017-11-16 12:09:00,2017-11-16 23:35:24.601655821,2017-11-18 06:32:54.316597540,2017-11-28 21:49:59.231807014,12/01/2017 12:09:00
order_009782,custid_014080_009782,delivered,2016-10-31 17:35:00,10/31/2016 19:33:55,2016-11-01 15:36:24.618294821,2016-11-08 16:23:26.105529981,2016-11-06 17:35:00
order_011348,custid_015608_011348,delivered,04/14/2018 14:37:00,2018-04-14 21:11:48.801423705,04/18/2018 07:00:50,04/23/2018 06:59:12,2018-04-26 14:37:00
order_024002,custid_017757_024002,delivered,01/17/2018 15:46:00,2018-01-17 22:03:18.598951640,01/19/2018 22:59:17,2018-02-02 14:19:57.820433929,01/29/2018 15:46:00
order_030089,custid_016282_030089,delivered,2016-12-20 14:34:00,2016-12-21 02:39:44.891097871,2016-12-21 08:39:48.774066505,12/30/2016 21:39:45,2017-01-01 14:34:00
order_018565,custid_000440_018565,delivered,2018-05-13 14:46:00,05/13/2018 17:34:12,05/14/2018 07:38:16,2018-05-31 01:34:17.464706231,2018-06-02 14:46:00
order_026163,custid_016235_026163,delivered,2017-03-25 19:23:00,2017-03-26 09:50:10.863771166,03/27/2017 03:44:31,2017-04-02 04:19:59.715239671,04/04/2017 19:23:00
order_017857,custid_010562_017857,delivered,2017-11-09 18:34:00,2017-11-09 23:36:43.678472787,2017-11-11 06:14:29.763482165,2017-11-27 07:02:39.574000599,2017-11-23 18:34:00
order_006103,custid_003433_006103,delivered,2017-02-15 19:44:00,02/15/2017 20:52:54,2017-02-19 05:00:08.687987117,2017-02-23 10:48:20.460308113,2017-02-25 19:44:00
order_006748,custid_011091_006748,delivered,2017-03-09 22:20:00,03/10/2017 00:10:17,03/11/2017 18:19:16,2017-03-22 16:07:23.421033136,2017-03-23 22:20:00
order_013009,custid_006871_013009,delivered,08/26/2016 21:53:00,2016-08-27 04:28:36.572418402,2016-08-28 09:48:42.986391200,2016-09-06 04:38:19.779990730,09/05/2016 21:53:00
order_009082,custid_008388_009082,delivered,2016-09-17 09:07:00,2016-09-17 17:33:03.932555118,2016-09-18 07:21:46.790897593,2016-09-27 08:40:36.684832895,2016-09-25 09:07:00
order_023639,custid_018766_023639,delivered,11/10/2016 08:32:00,2016-11-10 12:39:49.194738850,2016-11-12 12:28:32.501389690,2016-11-23 07:53:07.741453219,2016-11-24 08:32:00
order_026689,custid_015052_026689,delivered,2017-10-10 19:36:00,2017-10-10 22:24:56.781413118,2017-10-11 11:29:21.828571102,2017-10-22 00:32:48.013401444,2017-10-22 19:36:00
order_015966,custid_018381_015966,delivered,2016-11-08 10:41:00,2016-11-08 18:29:27.528239894,2016-11-10 10:43:34.652789044,2016-12-06 15:15:59.373434175,2016-11-19 10:41:00
order_027824,custid_009534_027824,delivered,2018-03-19 17:06:00,03/20/2018 15:23:38,2018-03-24 09:46:02.314974856,04/03/2018 03:06:53,2018-04-04 17:06:00
order_005540,custid_014529_005540,delivered,05/28/2018 21:03:00,2018-05-29 03:48:47.653242253,2018-05-29 21:43:55.812964198,2018-06-08 09:27:58.526095668,2018-06-09 21:03:00
order_000421,custid_012640_000421,delivered,2017-09-02 11:21:00,09/02/2017 13:54:07,09/03/2017 07:48:16,2017-09-13 19:20:13.924270422,2017-09-15 11:21:00
order_016081,custid_001597_016081,delivered,03/20/2017 11:11:00,2017-03-20 14:26:14.888630671,2017-03-25 17:47:55.316782631,2017-04-08 01:08:03.970171247,2017-04-01 11:11:00
order_018690,custid_018426_018690,delivered,11/09/2016 23:26:00,2016-11-10 02:54:50.526952665,11/12/2016 20:21:32,11/24/2016 13:29:41,2016-11-22 23:26:00
order_016555,custid_011364_016555,delivered,09/21/2017 14:49:00,09/21/2017 19:54:03,2017-09-22 00:42:03.391956607,2017-09-29 02:17:56.860258418,10/02/2017 14:49:00
order_003956,custid_005729_003956,delivered,2017-05-30 08:48:00,05/30/2017 14:32:41,2017-06-03 16:16:50.413726396,06/19/2017 01:13:06,2017-06-12 08:48:00
order_005606,custid_014192_005606,delivered,05/24/2018 13:40:00,05/24/2018 15:54:56,2018-05-25 12:59:46.542281924,2018-06-03 21:34:00.670377235,2018-06-04 13:40:00
order_029107,custid_013688_029107,delivered,2017-12-26 19:49:00,2017-12-27 02:47:34.677788376,2017-12-30 02:05:47.231733532,2018-01-07 08:05:22.549341699,2018-01-04 19:49:00
order_026994,custid_006332_026994,delivered,2017-03-02 12:55:00,2017-03-02 23:32:24.253784832,2017-03-07 20:10:38.175735939,2017-03-10 04:26:46.148320395,2017-03-10 12:55:00
order_011380,custid_008876_011380,delivered,2016-02-10 15:42:00,02/11/2016 06:08:42,2016-02-12 15:08:23.736412191,2016-02-28 23:42:24.010162171,02/26/2016 15:42:00
order_001725,custid_011499_001725,delivered,2018-05-09 16:37:00,2018-05-09 18:35:02.334147063,05/09/2018 23:23:02,2018-05-19 14:34:30.605102425,2018-05-21 16:37:00
order_001184,custid_004793_001184,delivered,2016-12-25 18:55:00,2016-12-25 19:31:04.605410793,2016-12-26 20:08:03.103670815,2017-01-07 20:54:51.051107983,2017-01-05 18:55:00
order_009974,custid_003369_009974,delivered,02/28/2017 15:22:00,2017-02-28 18:04:05.569051096,2017-03-04 08:18:22.251794320,2017-03-20 20:33:01.369529041,2017-03-11 15:22:00
order_016788,custid_001463_016788,delivered,2018-04-13 11:22:00,2018-04-13 23:14:45.997574426,2018-04-15 01:55:12.555289291,2018-05-02 03:41:23.782909708,04/27/2018 11:22:00
order_023564,custid_011987_023564,delivered,2016-11-10 20:15:00,2016-11-11 06:05:21.689741781,2016-11-11 19:14:44.513846235,11/25/2016 20:45:49,2016-11-23 20:15:00
order_000904,custid_005437_000904,delivered,2016-04-27 17:50:00,2016-04-27 18:20:46.596763598,2016-05-05 06:50:53.516844500,05/06/2016 18:30:17,05/08/2016 17:50:00
order_019878,custid_011123_019878,delivered,2016-07-19 19:53:00,2016-07-19 20:01:00.371994831,07/23/2016 06:29:23,2016-07-26 01:38:47.803482006,07/25/2016 19:53:00
order_008346,custid_017804_008346,delivered,2016-03-05 15:16:00,2016-03-05 18:24:55.308222038,2016-03-08 19:43:19.912700038,2016-03-12 22:46:36.072302211,2016-03-15 15:16:00
order_017245,custid_009742_017245,canceled,11/04/2016 13:16:00,2016-11-04 15:46:25.567206703,,,11/16/2016 13:16:00
order_007797,custid_008626_007797,delivered,2018-03-12 20:45:00,03/13/2018 00:36:51,2018-03-14 02:47:56.763961457,2018-03-24 03:33:41.880731451,2018-03-19 20:45:00
order_006089,custid_014302_006089,delivered,2016-02-28 11:51:00,02/28/2016 21:33:45,2016-03-03 18:40:32.924277236,03/12/2016 01:01:59,2016-03-11 11:51:00
order_002080,custid_005198_002080,processing,2018-08-20 16:04:00,08/20/2018 22:57:20,,,2018-08-30 16:04:00
order_007928,custid_017530_007928,delivered,2017-04-20 14:33:00,04/20/2017 17:44:35,04/21/2017 05:07:46,2017-05-13 21:49:17.974226724,05/12/2017 14:33:00
order_013853,custid_018976_013853,delivered,2016-05-16 21:58:00,2016-05-17 07:04:55.763336235,2016-05-17 14:07:21.312119131,2016-05-28 20:31:33.574778893,2016-05-28 21:58:00
order_026191,custid_015386_026191,delivered,04/26/2018 20:59:00,2018-04-27 02:27:16.984439446,2018-04-27 20:28:45.024245937,05/10/2018 12:08:18,2018-05-11 20:59:00
order_007933,custid_010222_007933,delivered,2018-07-12 20:13:00,2018-07-13 10:40:29.996026394,07/16/2018 16:22:29,2018-07-19 21:16:12.238312528,2018-07-23 20:13:00
order_010846,custid_002319_010846,delivered,2018-08-30 18:30:00,08/31/2018 04:56:02,2018-09-02 08:01:35.320817054,09/13/2018 14:58:37,09/09/2018 18:30:00
order_012177,custid_008290_012177,delivered,2018-01-22 21:00:00,2018-01-23 11:00:20.011189935,01/24/2018 16:17:35,02/06/2018 02:43:44,2018-02-04 21:00:00
order_009316,custid_011996_009316,delivered,2017-06-28 13:31:00,2017-06-28 15:40:07.123145277,06/29/2017 11:42:25,2017-07-08 18:43:35.927594671,2017-07-07 13:31:00
order_025526,custid_008825_025526,delivered,2016-11-14 15:16:00,2016-11-14 16:46:09.248250398,2016-11-17 04:31:35.975645962,11/19/2016 12:39:23,11/23/2016 15:16:00
order_026028,custid_001696_026028,delivered,2017-05-17 19:10:00,05/17/2017 20:18:24,05/18/2017 07:12:19,2017-06-08 07:55:28.241172893,06/05/2017 19:10:00
order_009927,custid_011485_009927,delivered,09/27/2017 19:34:00,2017-09-28 00:23:35.111648884,2017-09-30 22:03:42.379925852,10/07/2017 11:50:43,2017-10-06 19:34:00
order_007211,custid_009189_007211,delivered,2016-12-08 21:56:00,12/09/2016 02:04:39,2016-12-10 01:46:51.674955761,12/28/2016 05:21:31,2016-12-27 21:56:00
order_021061,custid_012743_021061,delivered,2017-01-27 14:49:00,2017-01-27 20:03:56.629070602,2017-01-28 08:36:59.076557049,02/09/2017 15:23:37,02/06/2017 14:49:00
order_006533,custid_014158_006533,delivered,06/03/2016 10:20:00,2016-06-03 17:22:48.147305744,06/06/2016 05:54:18,2016-06-10 17:45:37.773059315,06/13/2016 10:20:00
order_005209,custid_018416_005209,delivered,2016-05-29 08:00:00,2016-05-29 18:08:31.924456648,2016-06-01 15:10:23.337052605,06/09/2016 11:34:49,06/12/2016 08:00:00
order_002646,custid_008861_002646,delivered,2016-12-05 19:42:00,12/06/2016 00:07:28,2016-12-09 05:59:11.771689764,2016-12-16 20:13:32.086547439,12/18/2016 19:42:00
order_010073,custid_008361_010073,delivered,2018-03-18 10:40:00,2018-03-18 15:53:03.235245499,2018-03-20 08:10:42.639411599,2018-03-28 22:21:51.213449663,03/30/2018 10:40:00
order_016825,custid_006316_016825,delivered,02/13/2016 02:47:00,02/13/2016 05:09:40,02/17/2016 05:02:55,2016-02-23 00:07:09.605765276,02/25/2016 02:47:00
order_010622,custid_001976_010622,delivered,2017-05-30 09:28:00,05/30/2017 17:15:36,2017-05-31 19:08:12.281394160,2017-06-14 03:25:47.244772173,2017-06-11 09:28:00
order_025897,custid_014763_025897,delivered,02/24/2018 14:50:00,2018-02-24 16:59:04.011013598,02/27/2018 17:14:08,2018-03-05 20:36:25.117613415,2018-03-01 14:50:00
order_028407,custid_017498_028407,delivered,2017-02-22 21:40:00,2017-02-23 10:27:22.407535291,2017-02-23 15:15:22.407535291,2017-03-08 04:50:05.365009931,03/05/2017 21:40:00
order_001478,custid_005214_001478,delivered,2016-10-12 12:29:00,2016-10-12 16:34:16.586835590,10/15/2016 06:34:26,2016-10-28 21:54:56.283138657,2016-10-21 12:29:00
order_000692,custid_000532_000692,delivered,2017-09-11 16:11:00,2017-09-11 19:21:40.052621488,09/12/2017 00:09:40,2017-09-20 09:10:12.791245015,2017-09-22 16:11:00
order_025500,custid_007102_025500,delivered,2016-03-15 08:03:00,2016-03-15 09:38:12.223960475,03/17/2016 06:44:57,03/22/2016 16:51:40,2016-03-25 08:03:00
order_006365,custid_007136_006365,delivered,04/25/2018 16:23:00,2018-04-25 17:32:11.822513061,04/28/2018 19:26:15,2018-05-06 09:13:37.487418501,2018-05-06 16:23:00
order_026633,custid_015125_026633,delivered,01/26/2017 11:08:00,01/26/2017 12:27:25,2017-01-29 22:08:31.512440732,2017-02-16 04:41:23.284190743,2017-02-15 11:08:00
order_018539,custid_009458_018539,unavailable,06/01/2018 17:32:00,2018-06-01 23:05:05.817081189,,,06/12/2018 17:32:00
order_021569,custid_007721_021569,delivered,2017-05-14 17:55:00,2017-05-15 02:30:45.202701040,2017-05-16 21:31:58.847530853,05/25/2017 12:30:40,2017-05-25 17:55:00
order_007370,custid_011827_007370,delivered,02/17/2018 13:51:00,2018-02-17 18:52:27.078366982,02/18/2018 17:05:51,2018-02-21 09:59:02.767169929,2018-02-25 13:51:00
order_001301,custid_010595_001301,delivered,2018-05-01 11:15:00,2018-05-01 12:38:32.918330396,2018-05-02 15:37:11.020241483,2018-05-19 03:59:51.177777528,2018-05-12 11:15:00
order_007837,custid_011334_007837,delivered,2016-03-24 17:48:00,03/24/2016 21:32:16,03/25/2016 17:24:41,04/05/2016 01:22:42,2016-04-04 17:48:00
