customer_unique_id,customer_city,customer_state,customer_zip_code_prefix
cust_015370,sao paulo,SP,92519
cust_015371,niteroi,RJ,77326
cust_015372,feira de santana,BA,71351
cust_015373,maceio,AL,69139
cust_015374,curitiba,PR,75397
cust_015375,joinville,SC,73629
cust_015376,porto alegre,RS,78521
cust_015377,curitiba,PR,5863
cust_015378,campinas,SP,83329
cust_015379,niteroi,RJ,31749
cust_015380,uberlandia,MG,17863
cust_015381,rio de janeiro,RJ,20171
cust_015382,belo horizonte,MG,94242
cust_015383,sao luis,MA,82810
cust_015384,brasilia,DF,40303
cust_015385,feira de santana,BA,91289
cust_015386,feira de santana,BA,56610
cust_015387,joinville,SC,84356
cust_015388,porto alegre,RS,81215
cust_015389,santos,SP,25721
cust_015390,brasilia,DF,85404
cust_015391,sao paulo,SP,96785
cust_015392,londrina,PR,51104
cust_015393,sao paulo,SP,33041
cust_015394,niteroi,RJ,54926
cust_015395,sao paulo,SP,84458
cust_015396,caxias do sul,RS,41549
cust_015397,brasilia,DF,5693
cust_015398,sao paulo,SP,5902
cust_015399,sao paulo,SP,75973
cust_015400,belem,PA,65112
cust_015401,campinas,SP,22717
cust_015402,londrina,PR,68042
cust_015403,salvador,BA,31742
cust_015404,curitiba,PR,47825
cust_015405,santos,SP,21339
cust_015406,londrina,PR,5762
cust_015407,campo grande,MS,90426
cust_015408,sao paulo,SP,57018
cust_015409,porto alegre,RS,96313
cust_015410,sorocaba,SP,11204
cust_015411,aracaju,SE,40355
cust_015412,santos,SP,45948
cust_015413,santos,SP,4324
cust_015414,campinas,SP,80043
cust_015415,cuiaba,MT,98783
cust_015416,contagem,MG,23475
cust_015417,sorocaba,SP,87569
cust_015418,campinas,SP,91968
cust_015419,goiania,GO,42095
cust_015420,sorocaba,SP,71119
cust_015421,belo horizonte,MG,45067
cust_015422,contagem,MG,26490
cust_015423,florianopolis,SC,29131
cust_015424,porto alegre,RS,23745
cust_015425,salvador,Unknown,98701
cust_015426,campinas,SP,8388
cust_015427,niteroi,RJ,44670
cust_015428,sorocaba,SP,87513
cust_015429,sorocaba,SP,50890
cust_015430,belo horizonte,MG,7239
cust_015431,belo horizonte,MG,37788
cust_015432,belem,PA,63003
cust_015433,belem,PA,12800
cust_015434,sorocaba,SP,75393
cust_015435,porto alegre,RS,66518
cust_015436,porto alegre,RS,26255
cust_015437,cuiaba,MT,79857
cust_015438,santos,SP,38660
cust_015439,uberlandia,MG,39499
cust_015440,sao paulo,SP,30090
cust_015441,sao paulo,SP,38533
cust_015442,contagem,MG,80370
cust_015443,campinas,SP,2797
cust_015444,santos,SP,99545
cust_015445,joinville,SC,76482
cust_015446,sorocaba,SP,97088
cust_015447,santos,SP,66516
cust_015448,belo horizonte,MG,7880
cust_015449,belo horizonte,MG,75620
cust_015450,porto alegre,RS,68103
cust_015451,maceio,AL,47294
cust_015452,sao paulo,SP,58911
cust_015453,santos,SP,34357
cust_015454,campinas,SP,93072
cust_015455,rio de janeiro,RJ,89052
cust_015456,santos,SP,58215
cust_015457,fortaleza,CE,95670
cust_015458,duque de caxias,RJ,46287
cust_015459,niteroi,RJ,21364
cust_015460,brasilia,DF,45443
cust_015461,florianopolis,SC,91940
cust_015462,caxias do sul,RS,85507
cust_015463,niteroi,RJ,3120
cust_015464,sao paulo,SP,67537
cust_015465,belo horizonte,MG,80618
cust_015466,campinas,SP,8331
cust_015467,niteroi,RJ,56923
cust_015468,brasilia,DF,93417
cust_015469,niteroi,RJ,37842
cust_015470,campinas,SP,68194
cust_015471,sorocaba,SP,38943
cust_015472,brasilia,DF,16349
cust_015473,campinas,SP,40481
cust_015474,niteroi,RJ,47464
cust_015475,florianopolis,SC,43256
cust_015476,campinas,SP,25815
cust_015477,londrina,PR,94641
cust_015478,sorocaba,Unknown,59545
cust_015479,londrina,PR,64288
cust_015480,sao paulo,SP,56067
cust_015481,sao paulo,SP,35515
cust_015482,sorocaba,SP,97055
cust_015483,recife,PE,42187
cust_015484,rio de janeiro,RJ,6461
cust_015485,brasilia,DF,45344
cust_015486,belo horizonte,Unknown,45580
cust_015487,feira de santana,BA,39493
cust_015488,duque de caxias,RJ,19105
cust_015489,duque de caxias,RJ,48439
cust_015490,belo horizonte,MG,3179
cust_015491,campinas,SP,35663
cust_015492,belem,PA,78037
cust_015493,fortaleza,CE,71360
cust_015494,campinas,SP,76006
cust_015495,fortaleza,CE,15950
cust_015496,campinas,SP,93485
cust_015497,caxias do sul,RS,19645
cust_015498,feira de santana,BA,59241
cust_015499,campinas,SP,96860
cust_015500,santos,SP,26323
cust_015501,curitiba,Unknown,10292
cust_015502,niteroi,RJ,36935
cust_015503,rio de janeiro,RJ,2344
cust_015504,curitiba,PR,60851
cust_015505,sorocaba,SP,77968
cust_015506,santos,SP,63249
cust_015507,cuiaba,MT,25415
cust_015508,caxias do sul,RS,5216
cust_015509,belo horizonte,MG,32500
cust_015510,sao paulo,SP,91159
cust_015511,maceio,AL,37136
cust_015512,santos,SP,92678
cust_015513,santos,SP,96954
cust_015514,santos,SP,80051
cust_015515,londrina,PR,24281
cust_015516,campinas,SP,25730
cust_015517,santos,SP,14329
cust_015518,rio de janeiro,RJ,35459
cust_015519,belo horizonte,MG,48791
cust_015520,sao paulo,SP,70539
cust_015521,uberlandia,MG,6896
cust_015522,santos,SP,31267
cust_015523,sorocaba,SP,35781
cust_015524,sorocaba,SP,39386
cust_015525,sao luis,MA,58662
cust_015526,porto alegre,RS,67155
cust_015527,sorocaba,Unknown,94418
cust_015528,sorocaba,SP,4367
cust_015529,sorocaba,SP,17549
cust_015530,rio de janeiro,RJ,14646
cust_015531,caxias do sul,RS,29057
cust_015532,campinas,SP,4563
cust_015533,belem,PA,39149
cust_015534,sorocaba,SP,27303
cust_015535,sao paulo,SP,53176
cust_015536,campinas,SP,48627
cust_015537,campinas,SP,66324
cust_015538,brasilia,DF,84564
cust_015539,duque de caxias,RJ,11404
cust_015540,joinville,SC,18712
cust_015541,campinas,SP,72277
cust_015542,sorocaba,SP,36329
cust_015543,santos,SP,90500
cust_015544,niteroi,RJ,1933
cust_015545,sao paulo,Unknown,11320
cust_015546,campinas,SP,46880
cust_015547,maceio,AL,50579
cust_015548,porto alegre,Unknown,3507
cust_015549,campinas,SP,49751
cust_015550,florianopolis,SC,32907
cust_015551,sorocaba,SP,64034
cust_015552,florianopolis,SC,83252
cust_015553,cuiaba,MT,58520
cust_015554,santos,SP,93667
cust_015555,campo grande,MS,56343
cust_015556,santos,SP,37356
cust_015557,sao paulo,SP,11504
cust_015558,contagem,MG,29019
cust_015559,porto alegre,RS,35893
cust_015560,sorocaba,SP,76094
cust_015561,santos,SP,47120
cust_015562,campinas,SP,70098
cust_015563,campinas,SP,15033
cust_015564,santos,SP,38431
cust_015565,campinas,SP,79284
cust_015566,sao luis,MA,90629
cust_015567,joinville,SC,37369
cust_015568,natal,RN,45914
cust_015569,campinas,SP,28176
cust_015570,campinas,SP,93651
cust_015571,rio de janeiro,RJ,11095
cust_015572,contagem,MG,88498
cust_015573,contagem,MG,67818
cust_015574,sao paulo,SP,94892
cust_015575,brasilia,DF,15818
cust_015576,rio de janeiro,Unknown,11771
cust_015577,sorocaba,SP,19175
cust_015578,niteroi,RJ,27438
cust_015579,sao paulo,SP,23393
cust_015580,sao paulo,SP,37737
cust_015581,aracaju,SE,28140
cust_015582,duque de caxias,RJ,74597
cust_015583,campinas,SP,28154
cust_015584,santos,SP,30074
cust_015585,campinas,SP,85040
cust_015586,belem,PA,21494
cust_015587,florianopolis,SC,35525
cust_015588,niteroi,RJ,35030
cust_015589,cuiaba,MT,46418
cust_015590,sao paulo,SP,31783
cust_015591,goiania,GO,58569
cust_015592,rio de janeiro,RJ,81646
cust_015593,brasilia,DF,47167
cust_015594,recife,PE,98990
cust_015595,rio de janeiro,RJ,64360
cust_015596,campinas,SP,31082
cust_015597,sao paulo,SP,27309
cust_015598,campinas,SP,6130
cust_015599,sorocaba,SP,1691
cust_015600,sao paulo,SP,72449
cust_015601,niteroi,RJ,75727
cust_015602,santos,SP,48573
cust_015603,fortaleza,CE,15886
cust_015604,sao paulo,SP,43943
cust_015605,campinas,SP,56634
cust_015606,campinas,SP,35768
cust_015607,joao pessoa,PB,50262
cust_015608,campinas,SP,47567
cust_015609,campinas,SP,13143
cust_015610,campinas,SP,14477
cust_015611,santos,SP,5791
cust_015612,sao luis,MA,61603
cust_015613,niteroi,RJ,88490
cust_015614,campinas,SP,93051
cust_015615,campinas,SP,65241
cust_015616,sorocaba,SP,91998
cust_015617,duque de caxias,RJ,38249
cust_015618,duque de caxias,Unknown,74073
cust_015619,londrina,PR,51541
cust_015620,sao paulo,SP,39551
cust_015621,santos,SP,68946
cust_015622,belo horizonte,MG,92199
cust_015623,londrina,PR,47315
cust_015624,niteroi,RJ,66315
cust_015625,joinville,SC,22981
cust_015626,brasilia,DF,50869
cust_015627,fortaleza,CE,66553
cust_015628,sorocaba,SP,29123
cust_015629,fortaleza,CE,79086
cust_015630,porto alegre,RS,75768
cust_015631,belo horizonte,MG,85425
cust_015632,rio de janeiro,RJ,79937
cust_015633,campinas,SP,61779
cust_015634,uberlandia,Unknown,56337
cust_015635,joinville,SC,94761
cust_015636,joao pessoa,PB,29320
cust_015637,niteroi,RJ,6626
cust_015638,joao pessoa,PB,39521
cust_015639,campinas,SP,42694
cust_015640,cuiaba,MT,62715
cust_015641,contagem,MG,14765
cust_015642,belo horizonte,MG,23076
cust_015643,belo horizonte,MG,91552
cust_015644,natal,RN,47623
cust_015645,campinas,SP,45763
cust_015646,santos,SP,5175
cust_015647,goiania,GO,3963
cust_015648,sao paulo,SP,80716
cust_015649,belo horizonte,MG,63892
cust_015650,niteroi,RJ,38789
cust_015651,salvador,BA,40148
cust_015652,fortaleza,CE,45074
cust_015653,sorocaba,SP,80571
cust_015654,porto alegre,RS,88647
cust_015655,duque de caxias,RJ,43867
cust_015656,belo horizonte,MG,40229
cust_015657,campinas,SP,41464
cust_015658,campinas,SP,48040
cust_015659,rio de janeiro,RJ,30765
cust_015660,campinas,SP,30247
cust_015661,porto alegre,RS,46419
cust_015662,sao paulo,Unknown,80897
cust_015663,belem,PA,29265
cust_015664,brasilia,DF,44186
cust_015665,belo horizonte,MG,26789
cust_015666,recife,PE,48708
cust_015667,joao pessoa,PB,12150
cust_015668,florianopolis,SC,49743
cust_015669,uberlandia,MG,70498
cust_015670,rio de janeiro,RJ,67972
cust_015671,salvador,BA,63211
cust_015672,caxias do sul,RS,54598
cust_015673,rio de janeiro,RJ,60790
cust_015674,rio de janeiro,RJ,44041
cust_015675,sao paulo,SP,94171
cust_015676,joinville,SC,65824
cust_015677,goiania,GO,30404
cust_015678,sao paulo,SP,64111
cust_015679,sorocaba,SP,33180
cust_015680,maceio,AL,71336
cust_015681,santos,SP,36583
cust_015682,curitiba,PR,47491
cust_015683,duque de caxias,RJ,58005
cust_015684,duque de caxias,RJ,98077
cust_015685,santos,SP,54699
cust_015686,sao paulo,SP,57968
cust_015687,belo horizonte,MG,91399
cust_015688,santos,SP,79999
cust_015689,florianopolis,SC,4290
cust_015690,sao luis,MA,47115
cust_015691,feira de santana,BA,70521
cust_015692,santos,SP,34362
cust_015693,rio de janeiro,RJ,24981
cust_015694,sorocaba,Unknown,52912
cust_015695,caxias do sul,RS,18159
cust_015696,duque de caxias,RJ,58146
cust_015697,brasilia,DF,67048
cust_015698,contagem,MG,31558
cust_015699,sao paulo,SP,64474
cust_015700,santos,SP,75674
cust_015701,caxias do sul,RS,28907
cust_015702,brasilia,DF,43345
cust_015703,sao paulo,SP,59356
cust_015704,porto alegre,RS,66395
cust_015705,santos,SP,61779
cust_015706,fortaleza,CE,29520
cust_015707,uberlandia,MG,14008
cust_015708,londrina,PR,48942
cust_015709,sorocaba,SP,30701
cust_015710,vitoria,ES,35893
cust_015711,londrina,PR,80018
cust_015712,sorocaba,SP,42470
cust_015713,rio de janeiro,RJ,91270
cust_015714,campinas,SP,67917
cust_015715,feira de santana,BA,17518
cust_015716,joinville,SC,16490
cust_015717,niteroi,RJ,66674
cust_015718,campinas,SP,25298
cust_015719,brasilia,DF,93580
cust_015720,brasilia,DF,36617
cust_015721,duque de caxias,RJ,4195
cust_015722,porto alegre,RS,28040
cust_015723,sao paulo,SP,84848
cust_015724,sorocaba,SP,18273
cust_015725,vitoria,ES,46024
cust_015726,londrina,PR,81879
cust_015727,sorocaba,SP,87030
cust_015728,niteroi,RJ,17074
cust_015729,campinas,SP,79116
cust_015730,campinas,SP,64530
cust_015731,maceio,AL,20641
cust_015732,sorocaba,SP,45674
cust_015733,sao paulo,SP,13451
cust_015734,brasilia,DF,17182
cust_015735,sao paulo,SP,89248
cust_015736,campinas,SP,30352
cust_015737,uberlandia,MG,35449
cust_015738,campinas,SP,11834
cust_015739,sorocaba,SP,36163
cust_015740,niteroi,RJ,10488
cust_015741,cuiaba,MT,79592
cust_015742,goiania,GO,36531
cust_015743,sorocaba,SP,97750
cust_015744,belo horizonte,MG,75757
cust_015745,uberlandia,MG,83090
cust_015746,campinas,SP,40370
cust_015747,campinas,SP,94800
cust_015748,belo horizonte,MG,57322
cust_015749,santos,SP,14232
cust_015750,fortaleza,CE,13684
cust_015751,campinas,SP,92674
cust_015752,sorocaba,SP,88256
cust_015753,recife,PE,61754
cust_015754,recife,PE,33708
cust_015755,santos,SP,68111
cust_015756,curitiba,PR,19741
cust_015757,brasilia,DF,86299
cust_015758,santos,SP,36005
cust_015759,belo horizonte,MG,40106
cust_015760,londrina,PR,96990
cust_015761,campinas,SP,86163
cust_015762,vitoria,ES,63369
cust_015763,campo grande,MS,10418
cust_015764,rio de janeiro,RJ,12980
cust_015765,santos,SP,53440
cust_015766,belem,PA,17031
cust_015767,niteroi,RJ,26751
cust_015768,sao paulo,SP,76507
cust_015769,curitiba,PR,31861
cust_015770,caxias do sul,RS,84691
cust_015771,campinas,SP,70358
cust_015772,campinas,SP,9161
cust_015773,goiania,GO,4598
cust_015774,sao luis,MA,30084
cust_015775,santos,SP,7490
cust_015776,sorocaba,SP,5677
cust_015777,sorocaba,SP,50166
cust_015778,rio de janeiro,RJ,13303
cust_015779,campinas,SP,98887
cust_015780,contagem,MG,14642
cust_015781,sao paulo,SP,90854
cust_015782,feira de santana,BA,44281
cust_015783,brasilia,DF,56712
cust_015784,florianopolis,SC,2253
cust_015785,campinas,SP,79983
cust_015786,contagem,MG,71612
cust_015787,sao paulo,SP,51787
cust_015788,sao paulo,SP,40925
cust_015789,caxias do sul,RS,52680
cust_015790,brasilia,DF,40726
cust_015791,feira de santana,BA,86568
cust_015792,campinas,SP,96231
cust_015793,belo horizonte,Unknown,45807
cust_015794,santos,SP,33779
cust_015795,contagem,MG,76682
cust_015796,sao paulo,SP,5084
cust_015797,florianopolis,SC,55160
cust_015798,vitoria,ES,41080
cust_015799,campinas,SP,57932
cust_015800,goiania,GO,47237
cust_015801,curitiba,PR,75425
cust_015802,uberlandia,MG,47581
cust_015803,duque de caxias,RJ,23765
cust_015804,santos,SP,46909
cust_015805,santos,SP,80142
cust_015806,sorocaba,SP,34093
cust_015807,caxias do sul,RS,45365
cust_015808,santos,SP,55073
cust_015809,rio de janeiro,RJ,53660
cust_015810,recife,PE,87197
cust_015811,porto alegre,RS,97321
cust_015812,sorocaba,SP,36470
cust_015813,londrina,PR,65641
cust_015814,sorocaba,SP,53965
cust_015815,florianopolis,SC,69020
cust_015816,sao paulo,SP,84906
cust_015817,sao paulo,SP,84920
cust_015818,vitoria,ES,40460
cust_015819,sao paulo,SP,96334
cust_015820,campinas,SP,14494
cust_015821,sorocaba,SP,70766
cust_015822,sao paulo,SP,43813
cust_015823,feira de santana,BA,44855
cust_015824,sao paulo,SP,50953
cust_015825,sao paulo,SP,67741
cust_015826,goiania,GO,86989
cust_015827,sao paulo,SP,28923
cust_015828,sorocaba,SP,85445
cust_015829,sao paulo,SP,86295
cust_015830,recife,PE,77080
cust_015831,rio de janeiro,RJ,70673
cust_015832,contagem,MG,38884
cust_015833,uberlandia,MG,26454
cust_015834,niteroi,RJ,28416
cust_015835,londrina,PR,40320
cust_015836,fortaleza,CE,44702
cust_015837,contagem,MG,22305
cust_015838,brasilia,DF,32638
cust_015839,santos,SP,24591
cust_015840,duque de caxias,RJ,98011
cust_015841,uberlandia,MG,51711
cust_015842,sorocaba,SP,9356
cust_015843,santos,SP,49065
cust_015844,sao paulo,Unknown,51073
cust_015845,santos,SP,44796
cust_015846,salvador,BA,39028
cust_015847,sao paulo,SP,53960
cust_015848,uberlandia,MG,77467
cust_015849,sao paulo,SP,74176
cust_015850,uberlandia,MG,60041
cust_015851,sorocaba,SP,73396
cust_015852,sao paulo,SP,6957
cust_015853,duque de caxias,RJ,6133
cust_015854,sao paulo,SP,67655
cust_015855,santos,SP,40780
cust_015856,uberlandia,MG,49769
cust_015857,vitoria,ES,81452
cust_015858,contagem,MG,62003
cust_015859,duque de caxias,RJ,56996
cust_015860,belo horizonte,MG,10062
cust_015861,niteroi,RJ,95828
cust_015862,uberlandia,MG,51466
cust_015863,belo horizonte,MG,37494
cust_015864,duque de caxias,RJ,53306
cust_015865,joinville,SC,95968
cust_015866,santos,SP,15478
cust_015867,santos,SP,12746
cust_015868,uberlandia,MG,61849
cust_015869,joinville,SC,82740
cust_015870,joinville,SC,90983
cust_015871,sorocaba,SP,84683
cust_015872,uberlandia,MG,3514
cust_015873,aracaju,SE,57905
cust_015874,santos,SP,26035
cust_015875,duque de caxias,RJ,14728
cust_015876,campinas,SP,33579
cust_015877,joinville,SC,95646
cust_015878,campinas,SP,54879
cust_015879,curitiba,PR,21083
cust_015880,sao paulo,SP,74268
cust_015881,campinas,SP,99756
cust_015882,campinas,SP,66437
cust_015883,campinas,SP,43313
cust_015884,brasilia,DF,46719
cust_015885,sorocaba,SP,33847
cust_015886,sorocaba,SP,96036
cust_015887,brasilia,DF,28126
cust_015888,santos,SP,34842
cust_015889,contagem,MG,10578
cust_015890,santos,SP,78619
cust_015891,fortaleza,Unknown,42379
cust_015892,niteroi,RJ,82783
cust_015893,sao paulo,SP,15511
cust_015894,belo horizonte,MG,10993
cust_015895,santos,SP,43889
cust_015896,sao paulo,SP,5337
cust_015897,sao paulo,SP,68348
cust_015898,niteroi,RJ,98646
cust_015899,uberlandia,MG,95508
cust_015900,campinas,SP,36487
cust_015901,londrina,PR,25345
cust_015902,sorocaba,SP,67166
cust_015903,porto alegre,RS,14976
cust_015904,campinas,SP,3896
cust_015905,rio de janeiro,RJ,47962
cust_015906,belo horizonte,Unknown,76619
cust_015907,belo horizonte,MG,84490
cust_015908,florianopolis,SC,35862
cust_015909,rio de janeiro,RJ,8395
cust_015910,goiania,GO,58548
cust_015911,cuiaba,MT,78999
cust_015912,sao luis,MA,5753
cust_015913,sorocaba,SP,42704
cust_015914,campinas,SP,11681
cust_015915,porto alegre,RS,49500
cust_015916,santos,Unknown,82486
cust_015917,londrina,PR,55839
cust_015918,campinas,SP,55861
cust_015919,florianopolis,Unknown,17889
cust_015920,sao paulo,SP,77920
cust_015921,goiania,GO,80777
cust_015922,belo horizonte,MG,16967
cust_015923,campinas,SP,71735
cust_015924,niteroi,RJ,33449
cust_015925,rio de janeiro,RJ,97228
cust_015926,goiania,GO,85262
cust_015927,duque de caxias,RJ,79407
cust_015928,duque de caxias,RJ,59009
cust_015929,campinas,SP,38773
cust_015930,londrina,PR,67237
cust_015931,campinas,SP,60807
cust_015932,sao luis,MA,21438
cust_015933,contagem,MG,54117
cust_015934,brasilia,DF,56025
cust_015935,joinville,SC,92763
cust_015936,santos,SP,73667
cust_015937,campinas,SP,84807
cust_015938,santos,SP,18102
cust_015939,sao paulo,SP,63222
cust_015940,campinas,SP,30638
cust_015941,feira de santana,BA,24333
cust_015942,niteroi,RJ,1880
cust_015943,uberlandia,MG,56705
cust_015944,niteroi,RJ,96327
cust_015945,campinas,SP,62867
cust_015946,niteroi,RJ,89684
cust_015947,sao paulo,SP,67624
cust_015948,recife,PE,10127
cust_015949,caxias do sul,RS,72808
cust_015950,sao paulo,SP,83393
cust_015951,caxias do sul,RS,80364
cust_015952,niteroi,RJ,55055
cust_015953,campinas,SP,52659
cust_015954,sorocaba,SP,96486
cust_015955,sorocaba,SP,99319
cust_015956,salvador,BA,51438
cust_015957,feira de santana,BA,75758
cust_015958,uberlandia,Unknown,21469
cust_015959,campinas,SP,65746
cust_015960,campinas,SP,85767
cust_015961,santos,SP,90973
cust_015962,sao paulo,Unknown,93866
cust_015963,contagem,MG,17414
cust_015964,sao paulo,SP,53535
cust_015965,sorocaba,SP,56807
cust_015966,uberlandia,MG,41362
cust_015967,santos,SP,1419
cust_015968,porto alegre,RS,77733
cust_015969,florianopolis,SC,76560
cust_015970,contagem,MG,9331
cust_015971,joao pessoa,PB,37120
cust_015972,uberlandia,MG,84426
cust_015973,florianopolis,SC,28358
cust_015974,belo horizonte,MG,86219
cust_015975,joinville,SC,4110
cust_015976,santos,SP,30286
cust_015977,niteroi,RJ,87682
cust_015978,sorocaba,SP,2117
cust_015979,uberlandia,Unknown,54166
cust_015980,sorocaba,SP,1971
cust_015981,joao pessoa,Unknown,17517
cust_015982,uberlandia,MG,97826
cust_015983,campinas,SP,46931
cust_015984,niteroi,RJ,78261
cust_015985,florianopolis,SC,87246
cust_015986,joinville,SC,36512
cust_015987,uberlandia,MG,67154
cust_015988,campinas,SP,89051
cust_015989,goiania,GO,43930
cust_015990,fortaleza,CE,89333
cust_015991,goiania,Unknown,8838
cust_015992,porto alegre,RS,90912
cust_015993,campinas,SP,40543
cust_015994,cuiaba,MT,50673
cust_015995,sorocaba,SP,21405
cust_015996,campinas,SP,82223
cust_015997,belo horizonte,MG,28098
cust_015998,duque de caxias,RJ,4725
cust_015999,londrina,PR,11359
cust_016000,uberlandia,MG,16838
cust_016001,campinas,SP,62046
cust_016002,uberlandia,MG,63613
cust_016003,brasilia,DF,19509
cust_016004,brasilia,DF,11297
cust_016005,santos,SP,23875
cust_016006,sao paulo,SP,5289
cust_016007,sorocaba,SP,33290
cust_016008,curitiba,PR,11729
cust_016009,uberlandia,MG,21493
cust_016010,rio de janeiro,RJ,45987
cust_016011,santos,SP,30795
cust_016012,florianopolis,SC,49342
cust_016013,florianopolis,SC,22544
cust_016014,duque de caxias,RJ,92673
cust_016015,sao paulo,SP,7231
cust_016016,duque de caxias,RJ,42756
cust_016017,recife,PE,18714
cust_016018,uberlandia,MG,51923
cust_016019,curitiba,PR,48083
cust_016020,campinas,SP,81804
cust_016021,sao paulo,SP,72141
cust_016022,santos,SP,81655
cust_016023,sorocaba,SP,43559
cust_016024,campinas,SP,33330
cust_016025,duque de caxias,RJ,65344
cust_016026,sao paulo,SP,72731
cust_016027,feira de santana,BA,18776
cust_016028,sorocaba,SP,88699
cust_016029,sao paulo,SP,48940
cust_016030,sorocaba,SP,82515
cust_016031,sao paulo,SP,7571
cust_016032,caxias do sul,RS,33506
cust_016033,contagem,MG,38039
cust_016034,belo horizonte,MG,74258
cust_016035,brasilia,DF,25265
cust_016036,sorocaba,SP,74038
cust_016037,rio de janeiro,RJ,83300
cust_016038,sao paulo,SP,24960
cust_016039,campinas,SP,98255
cust_016040,sorocaba,SP,67303
cust_016041,caxias do sul,RS,51442
cust_016042,feira de santana,BA,9704
cust_016043,santos,SP,51459
cust_016044,sao paulo,SP,28140
cust_016045,recife,PE,42022
cust_016046,joinville,SC,3806
cust_016047,caxias do sul,RS,79293
cust_016048,sorocaba,SP,13961
cust_016049,sao paulo,SP,51979
cust_016050,curitiba,PR,11538
cust_016051,sao paulo,SP,32657
cust_016052,niteroi,RJ,94729
cust_016053,sorocaba,SP,18951
cust_016054,uberlandia,MG,17218
cust_016055,uberlandia,MG,92861
cust_016056,campinas,SP,8180
cust_016057,sorocaba,SP,96420
cust_016058,sorocaba,SP,75274
cust_016059,joinville,SC,38612
cust_016060,fortaleza,CE,65202
cust_016061,sao paulo,SP,59696
cust_016062,sorocaba,SP,63972
cust_016063,recife,PE,19679
cust_016064,brasilia,DF,89301
cust_016065,joinville,SC,47167
cust_016066,campinas,SP,66978
cust_016067,sao paulo,SP,71762
cust_016068,sao luis,MA,67158
cust_016069,duque de caxias,RJ,49535
cust_016070,santos,SP,46237
cust_016071,florianopolis,SC,57675
cust_016072,porto alegre,RS,57002
cust_016073,santos,SP,81690
cust_016074,cuiaba,MT,76828
cust_016075,uberlandia,MG,66301
cust_016076,sorocaba,SP,36551
cust_016077,santos,SP,49881
cust_016078,duque de caxias,RJ,4569
cust_016079,uberlandia,MG,28194
cust_016080,sorocaba,SP,43219
cust_016081,duque de caxias,RJ,60626
cust_016082,duque de caxias,RJ,38312
cust_016083,duque de caxias,RJ,6214
cust_016084,sao luis,MA,18994
cust_016085,campinas,SP,18464
cust_016086,goiania,GO,71168
cust_016087,sao paulo,SP,90729
cust_016088,santos,SP,80644
cust_016089,campinas,SP,50276
cust_016090,vitoria,ES,16697
cust_016091,sao paulo,SP,91295
cust_016092,campinas,SP,48639
cust_016093,sorocaba,SP,75907
cust_016094,belo horizonte,MG,33286
cust_016095,sao paulo,SP,33351
cust_016096,sao paulo,SP,57228
cust_016097,rio de janeiro,RJ,70468
cust_016098,recife,PE,10300
cust_016099,recife,PE,40917
cust_016100,maceio,AL,93477
cust_016101,sao paulo,Unknown,60531
cust_016102,campinas,SP,7301
cust_016103,sorocaba,SP,65218
cust_016104,goiania,GO,82429
cust_016105,curitiba,PR,85573
cust_016106,contagem,MG,20262
cust_016107,duque de caxias,RJ,18361
cust_016108,rio de janeiro,RJ,77317
cust_016109,niteroi,RJ,88885
cust_016110,sorocaba,SP,28926
cust_016111,duque de caxias,RJ,17351
cust_016112,sao paulo,SP,79187
cust_016113,santos,SP,76515
cust_016114,santos,SP,91651
cust_016115,sao luis,MA,70549
cust_016116,joao pessoa,PB,93629
cust_016117,curitiba,PR,82651
cust_016118,salvador,BA,86491
cust_016119,campinas,SP,77429
cust_016120,campinas,SP,43108
cust_016121,santos,SP,11730
cust_016122,campinas,SP,43444
cust_016123,curitiba,PR,27192
cust_016124,santos,SP,95295
cust_016125,cuiaba,MT,36302
cust_016126,belo horizonte,MG,89234
cust_016127,campinas,SP,36196
cust_016128,salvador,BA,49007
cust_016129,feira de santana,Unknown,69954
cust_016130,belo horizonte,MG,40394
cust_016131,sao paulo,SP,69760
cust_016132,sao paulo,SP,10326
cust_016133,niteroi,RJ,59513
cust_016134,londrina,PR,36786
cust_016135,sao paulo,SP,18223
cust_016136,goiania,GO,47632
cust_016137,campinas,SP,12837
cust_016138,aracaju,SE,83233
cust_016139,sao paulo,SP,90262
cust_016140,salvador,BA,33080
cust_016141,campinas,SP,34398
cust_016142,londrina,PR,30956
cust_016143,brasilia,DF,84514
cust_016144,sao paulo,SP,3615
cust_016145,santos,Unknown,14454
cust_016146,aracaju,SE,4920
cust_016147,sao luis,MA,62409
cust_016148,londrina,PR,80996
cust_016149,sorocaba,SP,67809
cust_016150,santos,SP,17251
cust_016151,campinas,SP,40439
cust_016152,londrina,PR,96672
cust_016153,sorocaba,SP,83137
cust_016154,sao paulo,SP,6956
cust_016155,fortaleza,CE,16020
cust_016156,porto alegre,RS,80821
cust_016157,porto alegre,RS,65769
cust_016158,vitoria,ES,12394
cust_016159,rio de janeiro,RJ,25530
cust_016160,santos,SP,63854
cust_016161,fortaleza,CE,79740
cust_016162,joao pessoa,PB,75920
cust_016163,sao paulo,SP,8987
cust_016164,sao paulo,SP,23385
cust_016165,santos,SP,55602
cust_016166,sao paulo,SP,56534
cust_016167,campinas,SP,97523
cust_016168,sao paulo,SP,78291
cust_016169,caxias do sul,RS,28784
cust_016170,sorocaba,SP,17906
cust_016171,recife,PE,5359
cust_016172,contagem,MG,52723
